ID Chr Position
M1019 2 37.0305159408599
M1020 2 37.3580002086237
M1021 2 37.359600677155
M1022 2 37.3749702237546
M1023 2 37.3848675889894
M1024 2 37.4128914205357
M1025 2 37.4444037303329
M1026 2 37.4828023463488
M1027 2 37.6919474685565
M1028 2 37.8417610237375
M1029 2 37.8598599554971
M1030 2 37.8779816720635
M1031 2 37.8849476482719
M1032 2 37.9503184603527
M1033 2 37.9933714075014
M1034 2 38.0413628183305
M1035 2 38.0892283609137
M1036 2 38.1732573313639
M1037 2 38.1756267556921
M1038 2 38.2364410394803
M1039 2 38.2406853698194
M1040 2 38.2657294068485
M1041 2 38.302170149982
M1042 2 38.3231803542003
M1043 2 38.3599746180698
M1044 2 38.4078864427283
M1045 2 38.5086429398507
M1046 2 38.5970904445276
M1047 2 38.6226255493239
M1048 2 38.6978719616309
M1049 2 38.7623050343245
M1050 2 38.7798633612692
M1051 2 38.9533303678036
M1052 2 39.1382642509416
M1053 2 39.238945604302
M1054 2 39.2689204216003
M1055 2 39.2936216387898
M1056 2 39.4705485133454
M1057 2 39.6559861069545
M1058 2 39.65877733659
M1059 2 39.7583535220474
M1060 2 40.0799495726824
M1061 2 40.0930143613368
M1062 2 40.1014473382384
M1063 2 40.1047700503841
M1064 2 40.2784361550584
M1065 2 40.4887649836019
M1066 2 40.5026536853984
M1067 2 40.5431974539533
M1068 2 40.5912198638543
M1069 2 40.644881031476
M1070 2 40.6840082304552
M1071 2 40.9424443356693
M1072 2 40.9733409807086
M1073 2 41.0539509588853
M1074 2 41.1089756526053
M1075 2 41.1144816409796
Q59 2 41.183357918635
M1076 2 41.2349872710183
M1077 2 41.394558059983
M1078 2 41.3988546235487
M1079 2 41.5404322324321
M1080 2 41.6870615165681
M1081 2 41.8273389525712
M1082 2 41.8468722095713
M1083 2 41.8755215685815
M1084 2 41.895390925929
M1085 2 41.9182536285371
M1086 2 41.9453934207559
M1087 2 41.9872184609994
M1088 2 41.9969152193516
M1089 2 41.9975562253967
M1090 2 42.0347817242146
M1091 2 42.1272936696187
M1092 2 42.1689966833219
M1093 2 42.237708424218
M1094 2 42.5942410156131
M1095 2 42.6226959004998
M1096 2 42.6517996983603
M1097 2 42.6668757526204
M1098 2 42.7376241143793
M1099 2 42.7421314828098
M1100 2 42.7573633007705
M1101 2 42.8371282154694
M1102 2 42.8448329865932
M1103 2 42.9756355052814
M1104 2 43.0683153960854
M1105 2 43.0961680551991
M1106 2 43.1167163467035
M1107 2 43.156568845734
M1108 2 43.2115261629224
M1109 2 43.3089241152629
M1110 2 43.3711704751477
M1111 2 43.3939676592126
M1112 2 43.3984526898712
M1113 2 43.4349719434977
M1114 2 43.5567098250613
M1115 2 43.5762362927198
M1116 2 43.5797324264422
M1117 2 43.6366576468572
M1118 2 43.6438865214586
M1119 2 43.7786287302151
M1120 2 43.8521853648126
M1121 2 43.8549522869289
M1122 2 43.8640086958185
M1123 2 43.8800465874374
M1124 2 43.9557463349774
M1125 2 44.0660516778007
M1126 2 44.0666201384738
M1127 2 44.0667409496382
M1128 2 44.0741643402725
M1129 2 44.0815185522661
M1130 2 44.1066615935415
M1131 2 44.1284828446805
M1132 2 44.1565321572125
M1133 2 44.1685292450711
M1134 2 44.2131887516007
M1135 2 44.227813440375
M1136 2 44.3187431897968
M1137 2 44.4035259028897
M1138 2 44.4292314397171
M1139 2 44.4332436053082
M1140 2 44.4499640213326
M1141 2 44.4938244530931
M1142 2 44.5049584005028
M1143 2 44.5081118121743
M1144 2 44.6129614161327
M1145 2 44.6196617558599
M1146 2 44.8419434716925
M1147 2 44.9579489976168
M1148 2 45.1989276101813
M1149 2 45.277209081687
M1150 2 45.3383898222819
M1151 2 45.3903274051845
M1152 2 45.5897524114698
Q60 2 45.6334147090092
M1153 2 45.784283420071
M1154 2 45.7868705922738
M1155 2 45.8444832544774
M1156 2 45.9095869353041
M1157 2 46.0052872169763
M1158 2 46.0272050835192
M1159 2 46.0726550174877
M1160 2 46.129532167688
M1161 2 46.3191537978128
Q61 2 46.3398988125846
M1162 2 46.4284834451973
M1163 2 46.4484052732587
M1164 2 46.5030836686492
M1165 2 46.5092425653711
M1166 2 46.6902317572385
M1167 2 46.7208414338529
M1168 2 46.7328907828778
M1169 2 46.7828638292849
M1170 2 46.978649427183
M1171 2 47.0774597162381
Q62 2 47.1264986973256
M1172 2 47.1439084690064
M1173 2 47.2384785348549
M1174 2 47.2897299332544
M1175 2 47.360789696686
M1176 2 47.4268312007189
M1177 2 47.4545362964272
M1178 2 47.5240837410092
M1179 2 47.5296116620302
M1180 2 47.5500947562978
M1181 2 47.6345806661993
Q63 2 47.707497230731
M1182 2 47.7090013772249
M1183 2 47.9111859854311
M1184 2 47.9445978160948
M1185 2 47.9466859996319
M1186 2 47.9856156371534
M1187 2 48.0852663516998
M1188 2 48.1157410657033
M1189 2 48.1431990908459
M1190 2 48.2814173726365
M1191 2 48.3445713389665
M1192 2 48.3491951879114
M1193 2 48.3650406450033
M1194 2 48.4692932059988
Q64 2 48.4731536591426
M1195 2 48.5441879136488
M1196 2 48.5746232466772
M1197 2 48.5941924899817
M1198 2 48.6463642772287
M1199 2 48.720524199307
M1200 2 48.7986005377024
M1201 2 48.8185349805281
M1202 2 48.8748147385195
M1203 2 48.9252540282905
Q65 2 48.9427301986143
M1204 2 49.0763717377558
M1205 2 49.0893902024254
M1206 2 49.1621420206502
M1207 2 49.1789315314963
M1208 2 49.3541118409485
Q66 2 49.3948762351647
M1209 2 49.4835584471002
M1210 2 49.5337035600096
M1211 2 49.5473679341376
M1212 2 49.7091803932562
M1213 2 49.7270340984687
M1214 2 49.8688648408279
M1215 2 50.0660653738305
M1216 2 50.1268386421725
M1217 2 50.1478684321046
M1218 2 50.2628770004958
M1219 2 50.2718052081764
M1220 2 50.3324359282851
M1221 2 50.531458533369
M1222 2 50.5801828857511
M1223 2 50.6555735785514
M1224 2 50.82895278465
M1225 2 50.9166086325422
M1226 2 50.9308789623901
Q67 2 50.994299473241
M1227 2 51.1665691668168
M1228 2 51.2267443723977
M1229 2 51.2608462851495
M1230 2 51.262083160691
M1231 2 51.3552676001564
M1232 2 51.4311892725527
M1233 2 51.488590571098
M1234 2 51.5199995739385
M1235 2 51.6504678782076
M1236 2 51.6662476910278
M1237 2 51.6690727276728
M1238 2 51.7149603925645
Q68 2 51.8801372637972
M1239 2 51.9273631833494
M1240 2 52.0498628681526
M1241 2 52.0502751460299
M1242 2 52.2173482133076
M1243 2 52.2401651507244
M1244 2 52.2795984148979
M1245 2 52.352457549423
M1246 2 52.3556766472757
M1247 2 52.3918537376449
M1248 2 52.4310755264014
Q69 2 52.4465593183413
Q70 2 52.5744174560532
M1249 2 52.5993852736428
M1250 2 52.6460769027472
M1251 2 52.6947012031451
M1252 2 52.7014598390087
M1253 2 52.7071171207353
M1254 2 52.7185086300597
M1255 2 52.7375392662361
M1256 2 52.8696983959526
Q71 2 52.9114894475788
M1257 2 53.1839057710022
M1258 2 53.2070586970076
M1259 2 53.2835029670969
M1260 2 53.3325288305059
M1261 2 53.413498532027
M1262 2 53.6601861007512
M1263 2 53.6918196827173
M1264 2 53.7305444525555
M1265 2 53.7790305633098
M1266 2 53.9278015634045
M1267 2 53.9488318981603
M1268 2 54.172817193903
M1269 2 54.1835465608165
M1270 2 54.2408249387518
M1271 2 54.3316199909896
M1272 2 54.3415413284674
M1273 2 54.3552861688659
M1274 2 54.3720051040873
M1275 2 54.3859268864617
M1276 2 54.5052566891536
M1277 2 54.5052723912522
M1278 2 54.5803198311478
M1279 2 54.5940246060491
M1280 2 54.6100469911471
M1281 2 54.6128126978874
M1282 2 54.9060311866924
M1283 2 54.9370019696653
M1284 2 55.2195338252932
Q72 2 55.2598055033013
M1285 2 55.2864988753572
M1286 2 55.2876723278314
M1287 2 55.4454140039161
M1288 2 55.449845935218
M1289 2 55.5083599453792
M1290 2 55.6346651818603
M1291 2 55.7167970342562
M1292 2 55.7823203271255
M1293 2 55.803631064482
Q73 2 55.8549683215097
M1294 2 55.9116397518665
M1295 2 55.9820714173838
M1296 2 55.9842700604349
M1297 2 56.0092514008284
M1298 2 56.0244671953842
M1299 2 56.2287739198655
M1300 2 56.3541940832511
M1301 2 56.3601416861638
M1302 2 56.481415797025
M1303 2 56.547706509009
M1304 2 56.5813807211816
M1305 2 56.613881578669
M1306 2 56.6309164976701
M1307 2 56.7657054774463
M1308 2 56.7746521392837
M1309 2 56.7956989165395
M1310 2 56.9754257099703
M1311 2 57.032077414915
M1312 2 57.0957832597196
M1313 2 57.1401991741732
M1314 2 57.1789218345657
M1315 2 57.1950217103586
M1316 2 57.2480682889
M1317 2 57.2542968112975
M1318 2 57.4934414075688
M1319 2 57.6066976552829
M1320 2 57.6412960840389
M1321 2 57.6967457123101
M1322 2 57.7264983952045
M1323 2 57.7731340611354
M1324 2 57.9001075029373
M1325 2 58.0437304778025
M1326 2 58.0565774068236
M1327 2 58.075756598264
M1328 2 58.0789294978604
M1329 2 58.1005673110485
M1330 2 58.1521246908233
M1331 2 58.2130547007546
M1332 2 58.3587334351614
Q74 2 58.3996918285266
M1333 2 58.6508044414222
M1334 2 58.7803586293012
M1335 2 58.8155307853594
M1336 2 58.9180277427658
M1337 2 58.9275759039447
M1338 2 58.9346325304359
M1339 2 58.9647179609165
M1340 2 59.0660004783422
M1341 2 59.1513693798333
M1342 2 59.1586581151932
M1343 2 59.1837465483695
M1344 2 59.2980674514547
M1345 2 59.30454460904
M1346 2 59.3497819360346
M1347 2 59.3530498584732
M1348 2 59.3610153067857
M1349 2 59.4070788100362
Q75 2 59.5725652948022
M1350 2 59.5909704035148
M1351 2 59.6347442921251
M1352 2 59.6786325238645
M1353 2 59.6965879574418
M1354 2 59.7023267671466
M1355 2 59.7645909385756
M1356 2 59.7862581023946
M1357 2 59.8520380491391
M1358 2 59.925026264973
M1359 2 59.9275410035625
M1360 2 59.9856362538412
M1361 3 0.321752589661628
Q76 3 0.506861263420433
M1362 3 0.925418792758137
M1363 3 1.19787253206596
M1364 3 1.23328474583104
M1365 3 1.41274047782645
Q77 3 1.43439433304593
M1366 3 1.47932262625545
M1367 3 1.59926747437567
M1368 3 1.82429781416431
M1369 3 2.49165840214118
M1370 3 2.76880275923759
M1371 3 2.77122949482873
M1372 3 2.78849857859313
M1373 3 3.34626086987555
M1374 3 3.66181712597609
M1375 3 3.96711160428822
Q78 3 4.09432596061379
M1376 3 4.10001035779715
Q79 3 4.24035070464015
Q80 3 4.37854186166078
M1377 3 4.58612989168614
M1378 3 4.62350910529494
M1379 3 4.76219634292647
M1380 3 5.03236000658944
M1381 3 5.2896702196449
M1382 3 5.31274568056688
M1383 3 5.33872009254992
M1384 3 5.37069943966344
M1385 3 5.48974785488099
M1386 3 5.73502208571881
M1387 3 5.74162964476272
M1388 3 5.82041033776477
M1389 3 5.84607146447524
M1390 3 5.96102230483666
M1391 3 6.01974464952946
Q81 3 6.98126755887643
M1392 3 7.1891201660037
M1393 3 7.28321798378602
M1394 3 7.46916647767648
M1395 3 7.84020493738353
M1396 3 8.02089816424996
M1397 3 8.10053290333599
M1398 3 8.12126665841788
M1399 3 8.33251948934048
M1400 3 8.79556803265586
M1401 3 8.93940492533147
M1402 3 9.27772492868826
M1403 3 9.34286925476044
M1404 3 9.34484147001058
M1405 3 9.3586532981135
M1406 3 9.45743530755863
M1407 3 9.46938476990908
M1408 3 9.63410271797329
Q82 3 9.76779692573473
M1409 3 10.2793961646967
M1410 3 10.3663139976561
M1411 3 10.4930941713974
M1412 3 10.581882239785
M1413 3 10.6480030459352
M1414 3 10.744655947201
M1415 3 10.9480383456685
M1416 3 11.3691383623518
M1417 3 11.7792633944191
M1418 3 11.9473089580424
M1419 3 12.2614672640339
M1420 3 12.4121078872122
M1421 3 12.4235494062304
M1422 3 12.7833828679286
Q83 3 12.8645483171567
M1423 3 12.9488503211178
M1424 3 13.1296893814579
Q84 3 13.2354441448115
M1425 3 13.5222073411569
M1426 3 13.5236828355119
M1427 3 13.8516860548407
Q85 3 14.0626064036041
M1428 3 14.1722445376217
M1429 3 14.2563912319019
M1430 3 14.5300005329773
M1431 3 14.5956324297003
M1432 3 14.7327571874484
M1433 3 15.4241933603771
M1434 3 15.7474786043167
M1435 3 16.3565506110899
Q86 3 16.4377518231049
M1436 3 16.4790782262571
M1437 3 16.4856549468823
M1438 3 16.5374159812927
Q87 3 16.5981645346619
Q88 3 17.1803949284367
M1439 3 17.4166089855134
M1440 3 17.5011668354273
M1441 3 17.5088321440853
M1442 3 17.5091522163711
M1443 3 17.7363355411217
M1444 3 17.9151701973751
Q89 3 17.9253399604931
M1445 3 18.1474908720702
M1446 3 18.5064227785915
M1447 3 18.7265668530017
M1448 3 19.2142887157388
M1449 3 19.2259015748277
M1450 3 19.2489578970708
M1451 3 19.4300270290114
M1452 3 19.5657542673871
M1453 3 19.9985278304666
M1454 3 20.2088741003536
M1455 3 20.2911030966789
M1456 3 20.566409046296
M1457 3 20.6355658592656
Q90 3 20.7129371818155
Q91 3 20.9076894796453
M1458 3 20.9723437204957
M1459 3 21.1908929399215
M1460 3 21.2461312767118
M1461 3 21.5706842020154
M1462 3 21.6674215509556
Q92 3 21.7309425352141
M1463 3 21.8228606274351
Q93 3 21.9385293778032
Q94 3 21.9921936746687
M1464 3 22.0359579194337
Q95 3 22.1426703501493
M1465 3 22.145637543872
M1466 3 22.5192409823649
M1467 3 22.8267932892777
M1468 3 22.8558738715947
M1469 3 22.9949338361621
M1470 3 23.0796052957885
M1471 3 23.5168773797341
Q96 3 24.3363948888145
M1472 3 24.4070066022687
M1473 3 24.490356282331
M1474 3 24.8010718380101
M1475 3 24.8786763520911
M1476 3 25.1632716855966
M1477 3 25.3806337132119
M1478 3 25.5937844049186
M1479 3 25.8880500216037
M1480 3 26.0949957882985
M1481 3 26.3359851553105
M1482 3 26.6286519006826
M1483 3 26.780523173511
M1484 3 26.9679628661834
M1485 3 27.1127624786459
M1486 3 27.2315796115436
M1487 3 27.9851044062525
Q97 3 28.553192736581
M1488 3 28.5775749594904
M1489 3 28.6683215992525
M1490 3 29.1802455787547
M1491 3 29.1887383209541
M1492 3 29.3882544268854
M1493 3 29.6444445266388
M1494 3 29.805312003009
Q98 3 29.8117588157766
M1495 3 29.8763313679956
M1496 3 29.8891588579863
M1497 3 29.9081533681601
M1498 3 29.9130265950225
M1499 3 29.9553211894818
M1500 3 30.1462584757246
M1501 3 30.5979868513532
M1502 3 30.7485956465825
M1503 3 30.765584774781
M1504 3 31.0933307977393
M1505 3 31.3587338663638
M1506 3 31.3675862504169
M1507 3 31.4642386510968
Q99 3 31.7165875225328
M1508 3 32.047210203018
M1509 3 32.1269716951065
M1510 3 32.1843200130388
M1511 3 32.205084071029
Q100 3 32.2749472572468
M1512 3 32.5189837021753
Q101 3 32.5505102402531
Q102 3 32.6141056139022
M1513 3 32.7247149893083
M1514 3 33.0916949897073
Q103 3 33.1588073982857
M1515 3 33.2924000918865
M1516 3 33.3057685522363
Q104 3 33.4099697647616
Q105 3 33.7774854619056
M1517 3 34.0282961609773
M1518 3 34.2183455941267
M1519 3 34.2555504175834
M1520 3 34.2752650729381
M1521 3 34.4761776039377
Q106 3 34.4817628385499
M1522 3 34.5100610982627
M1523 3 34.5617268350907
M1524 3 35.0433818646707
Q107 3 35.3027078788728
M1525 3 35.3511144639924
M1526 3 35.437770257704
M1527 3 35.610301210545
M1528 3 35.6646408792585
M1529 3 35.6795365223661
M1530 3 36.078717734199
M1531 3 36.1513464245945
M1532 3 36.2703152815811
Q108 3 36.3598493742757
M1533 3 36.431858013384
M1534 3 36.4831425365992
M1535 3 36.9870809954591
M1536 3 37.1954526286572
M1537 3 38.0448709824122
Q109 3 38.1309160380624
M1538 3 38.2213324424811
M1539 3 38.5699310572818
M1540 3 39.0272673452273
M1541 3 39.0795631334186
M1542 3 39.2138588242233
M1543 3 39.2630544141866
M1544 3 39.3945798627101
Q110 3 39.8627820890397
M1545 3 40.0104289525189
Q111 3 40.0597705272958
M1546 3 40.1528172777034
M1547 3 40.1570444344543
M1548 3 40.8089046133682
M1549 3 41.1507604643703
M1550 3 41.2190920091234
Q112 3 41.4107816061005
M1551 3 41.8089924613014
M1552 3 41.9155931100249
M1553 3 42.2278822166845
M1554 3 42.7494623698294
M1555 3 42.7610302809626
M1556 3 42.9389442666434
M1557 3 43.0911845993251
Q113 3 43.306122883223
M1558 3 43.4004580718465
M1559 3 43.4437331394292
M1560 3 43.6239366419613
M1561 3 43.9736609812826
M1562 3 43.9812613418326
M1563 3 44.0048572607338
M1564 3 44.0184569335543
M1565 3 44.2214278620668
M1566 3 44.2462859209627
M1567 3 44.2624755436555
M1568 3 44.5516683510505
M1569 3 44.6325570810586
M1570 3 44.7114514536224
M1571 3 44.7252514306456
M1572 3 45.1312273624353
M1573 3 45.3443981939927
Q114 3 45.6216033198871
M1574 3 45.9379911189899
M1575 3 46.4427665341645
Q115 3 46.4504365343601
M1576 3 46.4720328571275
M1577 3 46.4736907044426
M1578 3 46.5888253063895
M1579 3 46.7232672381215
M1580 3 47.0047410810366
M1581 3 47.1318872761913
M1582 3 47.3941796924919
M1583 3 47.8572024265304
M1584 3 47.950696782209
M1585 3 48.195612442214
M1586 3 48.3347846544348
M1587 3 48.7597396713682
M1588 3 48.8167868112214
M1589 3 49.4911142042838
M1590 3 49.5909044751897
M1591 3 49.9312527943403
