ID Generation Chr Freq.Allele1 Freq.Allele2
 M775 3 2 0.105 0.89500000
 M776 3 2 0.339 0.66100001
 M777 3 2 0.859 0.14099997
 M778 3 2 0.306 0.69400001
 M779 3 2 0.136 0.86399999
 M780 3 2 0.438 0.56200001
 M781 3 2 0.792 0.20800000
 M782 3 2 0.141 0.85900000
 M783 3 2 0.564 0.43599999
 M784 3 2 0.598 0.40200001
 M785 3 2 0.321 0.67899999
 M786 3 2 0.884 0.11600000
 M787 3 2 0.510 0.49000001
 M788 3 2 0.176 0.82400000
 M789 3 2 0.359 0.64100000
 M790 3 2 0.864 0.13599998
 M791 3 2 0.052 0.94800000
 M792 3 2 0.462 0.53799999
 M793 3 2 0.435 0.56500000
 M794 3 2 0.349 0.65099999
 M795 3 2 0.367 0.63299999
 M796 3 2 0.464 0.53600001
 M797 3 2 0.186 0.81400000
 M798 3 2 0.832 0.16799998
 M799 3 2 0.368 0.63200000
 M800 3 2 0.682 0.31800002
 M801 3 2 0.473 0.52700001
 M802 3 2 0.495 0.50500000
 M803 3 2 0.712 0.28799999
 M804 3 2 0.840 0.16000003
 M805 3 2 0.684 0.31599998
 M806 3 2 0.445 0.55500001
 M807 3 2 0.108 0.89200000
 M808 3 2 0.183 0.81700000
 M809 3 2 0.682 0.31800002
 M810 3 2 0.441 0.55899999
 M811 3 2 0.548 0.45200002
 M812 3 2 0.818 0.18199998
 M813 3 2 0.607 0.39300001
 M814 3 2 0.681 0.31900001
 M815 3 2 0.803 0.19700003
 M816 3 2 0.803 0.19700003
 M817 3 2 0.315 0.68500000
 M818 3 2 0.108 0.89200000
 M819 3 2 0.701 0.29900002
 M820 3 2 0.185 0.81500000
 M821 3 2 0.551 0.44900000
 M822 3 2 0.579 0.42100000
 M823 3 2 0.527 0.47299999
 M824 3 2 0.484 0.51600000
 M825 3 2 0.776 0.22399998
 M826 3 2 0.423 0.57699999
 M827 3 2 0.456 0.54400000
 M828 3 2 0.493 0.50700000
 M829 3 2 0.804 0.19599998
 M830 3 2 0.523 0.47700000
 M831 3 2 0.417 0.58300000
 M832 3 2 0.497 0.50299999
 M833 3 2 0.736 0.26400000
 M834 3 2 0.114 0.88600000
 M835 3 2 0.795 0.20499998
 M836 3 2 0.735 0.26499999
 M837 3 2 0.447 0.55300000
 M838 3 2 0.718 0.28200001
 M839 3 2 0.192 0.80800000
 M840 3 2 0.307 0.69299999
 M841 3 2 0.335 0.66499999
 M842 3 2 0.824 0.17600000
 M843 3 2 0.725 0.27499998
 M844 3 2 0.500 0.50000000
 M845 3 2 0.327 0.67300001
 M846 3 2 0.095 0.90500000
 M847 3 2 0.805 0.19499999
 M848 3 2 0.362 0.63800001
 M849 3 2 0.053 0.94700000
 M850 3 2 0.544 0.45599997
 M851 3 2 0.352 0.64800000
 M852 3 2 0.959 0.04100001
 M853 3 2 0.486 0.51400000
 M854 3 2 0.861 0.13900000
 M855 3 2 0.699 0.30100000
 M856 3 2 0.389 0.61100000
 M857 3 2 0.489 0.51100001
 M858 3 2 0.385 0.61500001
 M859 3 2 0.857 0.14300001
 M860 3 2 0.276 0.72400001
 M861 3 2 0.532 0.46799999
 M862 3 2 0.297 0.70300001
 M863 3 2 0.523 0.47700000
 M864 3 2 0.500 0.50000000
 M865 3 2 0.067 0.93300000
 M866 3 2 0.835 0.16500002
 M867 3 2 0.177 0.82300000
 M868 3 2 0.603 0.39700001
 M869 3 2 0.537 0.46300000
 M870 3 2 0.808 0.19199997
 M871 3 2 0.054 0.94600000
 M872 3 2 0.546 0.45400000
 M873 3 2 0.155 0.84500000
 M874 3 2 0.212 0.78800000
 M875 3 2 0.744 0.25599998
 M876 3 2 0.481 0.51899999
 M877 3 2 0.087 0.91300000
 M878 3 2 0.398 0.60200000
 M879 3 2 0.941 0.05900002
 M880 3 2 0.577 0.42299998
 M881 3 2 0.438 0.56200001
 M882 3 2 0.485 0.51499999
 M883 3 2 0.538 0.46200001
 M884 3 2 0.805 0.19499999
 M885 3 2 0.792 0.20800000
 M886 3 2 0.392 0.60800001
 M887 3 2 0.272 0.72799999
 M888 3 2 0.532 0.46799999
 M889 3 2 0.281 0.71900001
 M890 3 2 0.110 0.89000000
 M891 3 2 0.622 0.37800002
 M892 3 2 0.725 0.27499998
 M893 3 2 0.517 0.48299998
 M894 3 2 0.346 0.65400001
 M895 3 2 0.699 0.30100000
 M896 3 2 0.509 0.49100000
 M897 3 2 0.651 0.34899998
 M898 3 2 0.941 0.05900002
 M899 3 2 0.525 0.47500002
 M900 3 2 0.380 0.62000000
 M901 3 2 0.422 0.57800001
 M902 3 2 0.721 0.27899998
 M903 3 2 0.329 0.67100000
 M904 3 2 0.421 0.57900000
 M905 3 2 0.379 0.62099999
 M906 3 2 0.371 0.62900001
 M907 3 2 0.191 0.80900000
 M908 3 2 0.470 0.53000000
 M909 3 2 0.754 0.24599999
 M910 3 2 0.885 0.11500001
 M911 3 2 0.149 0.85100000
 M912 3 2 0.567 0.43300003
 M913 3 2 0.684 0.31599998
 M914 3 2 0.579 0.42100000
 M915 3 2 0.474 0.52599999
 M916 3 2 0.221 0.77900000
 M917 3 2 0.420 0.58000001
 M918 3 2 0.602 0.39800000
 M919 3 2 0.151 0.84900001
 M920 3 2 0.281 0.71900001
 M921 3 2 0.105 0.89500000
 M922 3 2 0.108 0.89200000
 M923 3 2 0.185 0.81500000
 M924 3 2 0.535 0.46499997
 M925 3 2 0.474 0.52599999
 M926 3 2 0.403 0.59700000
 M927 3 2 0.258 0.74200001
 M928 3 2 0.827 0.17299998
 M929 3 2 0.115 0.88500000
 M930 3 2 0.561 0.43900001
 M931 3 2 0.565 0.43500000
 M932 3 2 0.738 0.26200002
 M933 3 2 0.113 0.88700000
 M934 3 2 0.160 0.84000000
 M935 3 2 0.499 0.50099999
 M936 3 2 0.329 0.67100000
 M937 3 2 0.928 0.07200003
 M938 3 2 0.487 0.51300001
 M939 3 2 0.570 0.43000001
 M940 3 2 0.767 0.23299998
 M941 3 2 0.840 0.16000003
 M942 3 2 0.270 0.72999999
 M943 3 2 0.242 0.75800000
 M944 3 2 0.065 0.93500000
 M945 3 2 0.893 0.10699999
 M946 3 2 0.069 0.93100000
 M947 3 2 0.764 0.23600000
 M948 3 2 0.947 0.05299997
 M949 3 2 0.859 0.14099997
 M950 3 2 0.397 0.60299999
 M951 3 2 0.226 0.77400000
 M952 3 2 0.547 0.45300001
 M953 3 2 0.901 0.09899998
 M954 3 2 0.242 0.75800000
 M955 3 2 0.342 0.65799999
 M956 3 2 0.360 0.63999999
 M957 3 2 0.294 0.70600000
 M958 3 2 0.636 0.36400002
 M959 3 2 0.434 0.56600001
 M960 3 2 0.197 0.80300000
 M961 3 2 0.823 0.17699999
 M962 3 2 0.452 0.54800001
 M963 3 2 0.175 0.82500000
 M964 3 2 0.571 0.42900002
 M965 3 2 0.539 0.46100003
 M966 3 2 0.851 0.14899999
 M967 3 2 0.049 0.95100000
 M968 3 2 0.383 0.61700001
 M969 3 2 0.289 0.71100000
 M970 3 2 0.756 0.24400002
 M971 3 2 0.304 0.69600001
 M972 3 2 0.749 0.25099999
 M973 3 2 0.603 0.39700001
 M974 3 2 0.163 0.83700000
 M975 3 2 0.226 0.77400000
 M976 3 2 0.653 0.34700000
 M977 3 2 0.161 0.83900000
 M978 3 2 0.494 0.50600001
 M979 3 2 0.481 0.51899999
 M980 3 2 0.837 0.16299999
 M981 3 2 0.405 0.59500000
 M982 3 2 0.195 0.80500001
 M983 3 2 0.268 0.73199999
 M984 3 2 0.747 0.25300002
 M985 3 2 0.300 0.69999999
 M986 3 2 0.522 0.47799999
 M987 3 2 0.611 0.38900000
 M988 3 2 0.682 0.31800002
 M989 3 2 0.693 0.30699998
 M990 3 2 0.221 0.77900000
 M991 3 2 0.485 0.51499999
 M992 3 2 0.296 0.70400000
 M993 3 2 0.615 0.38499999
 M994 3 2 0.474 0.52599999
 M995 3 2 0.902 0.09799999
 M996 3 2 0.456 0.54400000
 M997 3 2 0.628 0.37199998
 M998 3 2 0.475 0.52500001
 M999 3 2 0.384 0.61600000
M1000 3 2 0.911 0.08899999
M1001 3 2 0.675 0.32499999
M1002 3 2 0.210 0.79000001
M1003 3 2 0.627 0.37300003
M1004 3 2 0.074 0.92600000
M1005 3 2 0.300 0.69999999
M1006 3 2 0.810 0.19000000
M1007 3 2 0.381 0.61899999
M1008 3 2 0.967 0.03299999
M1009 3 2 0.469 0.53099999
M1010 3 2 0.275 0.72499999
M1011 3 2 0.881 0.11900002
M1012 3 2 0.687 0.31300002
M1013 3 2 0.475 0.52500001
M1014 3 2 0.749 0.25099999
M1015 3 2 0.581 0.41900003
M1016 3 2 0.849 0.15100002
M1017 3 2 0.068 0.93200000
M1018 3 2 0.816 0.18400002
M1019 3 2 0.693 0.30699998
M1020 3 2 0.712 0.28799999
M1021 3 2 0.217 0.78300001
M1022 3 2 0.481 0.51899999
M1023 3 2 0.845 0.15499997
M1024 3 2 0.575 0.42500001
M1025 3 2 0.491 0.50900000
M1026 3 2 0.270 0.72999999
M1027 3 2 0.248 0.75200000
M1028 3 2 0.577 0.42299998
M1029 3 2 0.635 0.36500001
M1030 3 2 0.143 0.85699999
M1031 3 2 0.197 0.80300000
M1032 3 2 0.521 0.47899997
M1033 3 2 0.705 0.29500002
M1034 3 2 0.453 0.54699999
M1035 3 2 0.436 0.56400001
M1036 3 2 0.524 0.47600001
M1037 3 2 0.514 0.48600000
M1038 3 2 0.475 0.52500001
M1039 3 2 0.737 0.26300001
M1040 3 2 0.155 0.84500000
M1041 3 2 0.542 0.45800000
M1042 3 2 0.332 0.66800001
M1043 3 2 0.156 0.84400000
M1044 3 2 0.542 0.45800000
M1045 3 2 0.161 0.83900000
M1046 3 2 0.632 0.36799997
M1047 3 2 0.830 0.17000002
M1048 3 2 0.711 0.28899997
M1049 3 2 0.452 0.54800001
M1050 3 2 0.415 0.58500001
M1051 3 2 0.063 0.93700000
M1052 3 2 0.522 0.47799999
M1053 3 2 0.445 0.55500001
M1054 3 2 0.867 0.13300002
M1055 3 2 0.215 0.78500000
M1056 3 2 0.793 0.20700002
M1057 3 2 0.050 0.95000000
M1058 3 2 0.890 0.11000001
M1059 3 2 0.757 0.24299997
M1060 3 2 0.327 0.67300001
M1061 3 2 0.668 0.33200002
M1062 3 2 0.891 0.10900003
M1063 3 2 0.234 0.76600000
M1064 3 2 0.253 0.74700001
M1065 3 2 0.794 0.20599997
M1066 3 2 0.161 0.83900000
M1067 3 2 0.376 0.62400001
M1068 3 2 0.450 0.55000001
M1069 3 2 0.177 0.82300000
M1070 3 2 0.204 0.79600000
M1071 3 2 0.832 0.16799998
M1072 3 2 0.386 0.61399999
M1073 3 2 0.857 0.14300001
M1074 3 2 0.583 0.41700000
M1075 3 2 0.190 0.81000000
M1076 3 2 0.146 0.85400000
M1077 3 2 0.714 0.28600001
M1078 3 2 0.535 0.46499997
M1079 3 2 0.393 0.60699999
M1080 3 2 0.386 0.61399999
M1081 3 2 0.483 0.51699999
M1082 3 2 0.663 0.33700001
M1083 3 2 0.485 0.51499999
M1084 3 2 0.975 0.02499998
M1085 3 2 0.568 0.43199998
M1086 3 2 0.453 0.54699999
M1087 3 2 0.538 0.46200001
M1088 3 2 0.463 0.53700000
M1089 3 2 0.409 0.59099999
M1090 3 2 0.471 0.52900001
M1091 3 2 0.273 0.72700000
M1092 3 2 0.520 0.48000002
M1093 3 2 0.128 0.87199999
M1094 3 2 0.380 0.62000000
M1095 3 2 0.367 0.63299999
M1096 3 2 0.688 0.31199998
M1097 3 2 0.250 0.75000000
M1098 3 2 0.620 0.38000000
M1099 3 2 0.143 0.85699999
M1100 3 2 0.169 0.83100000
M1101 3 2 0.889 0.11100000
M1102 3 2 0.392 0.60800001
M1103 3 2 0.269 0.73100001
M1104 3 2 0.336 0.66400000
M1105 3 2 0.531 0.46899998
M1106 3 2 0.624 0.37599999
M1107 3 2 0.338 0.66200000
M1108 3 2 0.403 0.59700000
M1109 3 2 0.575 0.42500001
M1110 3 2 0.514 0.48600000
M1111 3 2 0.703 0.29699999
M1112 3 2 0.335 0.66499999
M1113 3 2 0.551 0.44900000
M1114 3 2 0.447 0.55300000
M1115 3 2 0.613 0.38700002
M1116 3 2 0.847 0.15300000
M1117 3 2 0.836 0.16399997
M1118 3 2 0.312 0.68799999
M1119 3 2 0.322 0.67800000
M1120 3 2 0.182 0.81800000
M1121 3 2 0.151 0.84900001
M1122 3 2 0.679 0.32099998
M1123 3 2 0.770 0.23000002
M1124 3 2 0.163 0.83700000
M1125 3 2 0.357 0.64300001
M1126 3 2 0.327 0.67300001
M1127 3 2 0.417 0.58300000
M1128 3 2 0.879 0.12099999
M1129 3 2 0.145 0.85500000
M1130 3 2 0.800 0.19999999
M1131 3 2 0.854 0.14600003
M1132 3 2 0.608 0.39200002
M1133 3 2 0.754 0.24599999
M1134 3 2 0.791 0.20899999
M1135 3 2 0.704 0.29600000
M1136 3 2 0.632 0.36799997
M1137 3 2 0.506 0.49400002
M1138 3 2 0.383 0.61700001
M1139 3 2 0.363 0.63699999
M1140 3 2 0.758 0.24199998
M1141 3 2 0.431 0.56900001
M1142 3 2 0.920 0.07999998
M1143 3 2 0.686 0.31400001
M1144 3 2 0.743 0.25700003
M1145 3 2 0.854 0.14600003
M1146 3 2 0.567 0.43300003
M1147 3 2 0.883 0.11699998
M1148 3 2 0.162 0.83800000
M1149 3 2 0.439 0.56099999
M1150 3 2 0.289 0.71100000
M1151 3 2 0.615 0.38499999
M1152 3 2 0.444 0.55599999
M1153 3 2 0.233 0.76700000
M1154 3 2 0.821 0.17900002
M1155 3 2 0.090 0.91000000
M1156 3 2 0.912 0.08800000
M1157 3 2 0.496 0.50400001
M1158 3 2 0.215 0.78500000
M1159 3 2 0.701 0.29900002
M1160 3 2 0.599 0.40100002
M1161 3 2 0.632 0.36799997
M1162 3 2 0.847 0.15300000
M1163 3 2 0.575 0.42500001
M1164 3 2 0.787 0.21300000
M1165 3 2 0.658 0.34200001
M1166 3 2 0.716 0.28399998
M1167 3 2 0.933 0.06699997
M1168 3 2 0.193 0.80700000
M1169 3 2 0.429 0.57100001
M1170 3 2 0.892 0.10799998
M1171 3 2 0.875 0.12500000
M1172 3 2 0.646 0.35399997
M1173 3 2 0.555 0.44499999
M1174 3 2 0.485 0.51499999
M1175 3 2 0.633 0.36699998
M1176 3 2 0.082 0.91800000
M1177 3 2 0.824 0.17600000
M1178 3 2 0.938 0.06199998
M1179 3 2 0.592 0.40799999
M1180 3 2 0.728 0.27200001
M1181 3 2 0.372 0.62799999
M1182 3 2 0.681 0.31900001
M1183 3 2 0.264 0.73600000
M1184 3 2 0.401 0.59900001
M1185 3 2 0.276 0.72400001
M1186 3 2 0.600 0.39999998
M1187 3 2 0.481 0.51899999
M1188 3 2 0.119 0.88100000
M1189 3 2 0.449 0.55100000
M1190 3 2 0.696 0.30400002
M1191 3 2 0.709 0.29100001
M1192 3 2 0.192 0.80800000
M1193 3 2 0.498 0.50200000
M1194 3 2 0.624 0.37599999
M1195 3 2 0.880 0.12000000
M1196 3 2 0.470 0.53000000
M1197 3 2 0.335 0.66499999
M1198 3 2 0.400 0.59999999
M1199 3 2 0.449 0.55100000
M1200 3 2 0.784 0.21600002
M1201 3 2 0.801 0.19900000
M1202 3 2 0.392 0.60800001
M1203 3 2 0.704 0.29600000
M1204 3 2 0.421 0.57900000
M1205 3 2 0.923 0.07700002
M1206 3 2 0.234 0.76600000
M1207 3 2 0.816 0.18400002
M1208 3 2 0.894 0.10600001
M1209 3 2 0.877 0.12300003
M1210 3 2 0.653 0.34700000
M1211 3 2 0.606 0.39399999
M1212 3 2 0.349 0.65099999
M1213 3 2 0.559 0.44099998
M1214 3 2 0.901 0.09899998
M1215 3 2 0.302 0.69800001
M1216 3 2 0.186 0.81400000
M1217 3 2 0.154 0.84600000
M1218 3 2 0.751 0.24900001
M1219 3 2 0.191 0.80900000
M1220 3 2 0.640 0.36000001
M1221 3 2 0.773 0.22700000
M1222 3 2 0.809 0.19099998
M1223 3 2 0.291 0.70899999
M1224 3 2 0.368 0.63200000
M1225 3 2 0.273 0.72700000
M1226 3 2 0.902 0.09799999
M1227 3 2 0.478 0.52200001
M1228 3 2 0.329 0.67100000
M1229 3 2 0.307 0.69299999
M1230 3 2 0.471 0.52900001
M1231 3 2 0.550 0.44999999
M1232 3 2 0.113 0.88700000
M1233 3 2 0.671 0.32900000
M1234 3 2 0.738 0.26200002
M1235 3 2 0.604 0.39600003
M1236 3 2 0.273 0.72700000
M1237 3 2 0.578 0.42199999
M1238 3 2 0.267 0.73300001
M1239 3 2 0.829 0.17100000
M1240 3 2 0.116 0.88400000
M1241 3 2 0.063 0.93700000
M1242 3 2 0.830 0.17000002
M1243 3 2 0.744 0.25599998
M1244 3 2 0.718 0.28200001
M1245 3 2 0.543 0.45700002
M1246 3 2 0.228 0.77200000
M1247 3 2 0.240 0.76000001
M1248 3 2 0.149 0.85100000
M1249 3 2 0.469 0.53099999
M1250 3 2 0.649 0.35100001
M1251 3 2 0.525 0.47500002
M1252 3 2 0.898 0.10200000
M1253 3 2 0.406 0.59400001
M1254 3 2 0.582 0.41799998
M1255 3 2 0.323 0.67699999
M1256 3 2 0.913 0.08700001
M1257 3 2 0.739 0.26099998
M1258 3 2 0.284 0.71599999
M1259 3 2 0.475 0.52500001
M1260 3 2 0.578 0.42199999
M1261 3 2 0.441 0.55899999
M1262 3 2 0.877 0.12300003
M1263 3 2 0.897 0.10299999
M1264 3 2 0.533 0.46700001
M1265 3 2 0.251 0.74900001
M1266 3 2 0.082 0.91800000
M1267 3 2 0.613 0.38700002
M1268 3 2 0.875 0.12500000
M1269 3 2 0.625 0.37500000
M1270 3 2 0.728 0.27200001
M1271 3 2 0.513 0.48699999
M1272 3 2 0.636 0.36400002
M1273 3 2 0.844 0.15600002
M1274 3 2 0.478 0.52200001
M1275 3 2 0.528 0.47200000
M1276 3 2 0.375 0.62500000
M1277 3 2 0.614 0.38599998
M1278 3 2 0.698 0.30199999
M1279 3 2 0.511 0.48900002
M1280 3 2 0.217 0.78300001
M1281 3 2 0.657 0.34299999
M1282 3 2 0.934 0.06599998
M1283 3 2 0.286 0.71399999
M1284 3 2 0.479 0.52100000
M1285 3 2 0.291 0.70899999
M1286 3 2 0.375 0.62500000
M1287 3 2 0.652 0.34799999
M1288 3 2 0.383 0.61700001
M1289 3 2 0.233 0.76700000
M1290 3 2 0.863 0.13700002
M1291 3 2 0.588 0.41200000
M1292 3 2 0.322 0.67800000
M1293 3 2 0.429 0.57100001
M1294 3 2 0.478 0.52200001
M1295 3 2 0.543 0.45700002
M1296 3 2 0.944 0.05599999
M1297 3 2 0.825 0.17500001
M1298 3 2 0.237 0.76300000
M1299 3 2 0.097 0.90300000
M1300 3 2 0.237 0.76300000
M1301 3 2 0.511 0.48900002
M1302 3 2 0.485 0.51499999
M1303 3 2 0.655 0.34500003
M1304 3 2 0.541 0.45899999
M1305 3 2 0.290 0.71000001
M1306 3 2 0.711 0.28899997
M1307 3 2 0.784 0.21600002
M1308 3 2 0.221 0.77900000
M1309 3 2 0.824 0.17600000
M1310 3 2 0.055 0.94500000
M1311 3 2 0.775 0.22500002
M1312 3 2 0.110 0.89000000
M1313 3 2 0.109 0.89100000
M1314 3 2 0.447 0.55300000
M1315 3 2 0.635 0.36500001
M1316 3 2 0.305 0.69499999
M1317 3 2 0.625 0.37500000
M1318 3 2 0.831 0.16900003
M1319 3 2 0.468 0.53200001
M1320 3 2 0.550 0.44999999
M1321 3 2 0.459 0.54100001
M1322 3 2 0.597 0.40300000
M1323 3 2 0.497 0.50299999
M1324 3 2 0.600 0.39999998
M1325 3 2 0.838 0.16200000
M1326 3 2 0.650 0.35000002
M1327 3 2 0.101 0.89900000
M1328 3 2 0.627 0.37300003
M1329 3 2 0.404 0.59599999
M1330 3 2 0.057 0.94300000
M1331 3 2 0.832 0.16799998
M1332 3 2 0.747 0.25300002
M1333 3 2 0.349 0.65099999
M1334 3 2 0.494 0.50600001
M1335 3 2 0.153 0.84700000
M1336 3 2 0.707 0.29299998
M1337 3 2 0.478 0.52200001
M1338 3 2 0.649 0.35100001
M1339 3 2 0.857 0.14300001
M1340 3 2 0.120 0.88000000
M1341 3 2 0.161 0.83900000
M1342 3 2 0.505 0.49500000
M1343 3 2 0.779 0.22100002
M1344 3 2 0.935 0.06500000
M1345 3 2 0.769 0.23100001
M1346 3 2 0.288 0.71200001
M1347 3 2 0.076 0.92400000
M1348 3 2 0.170 0.83000000
M1349 3 2 0.356 0.64399999
M1350 3 2 0.793 0.20700002
M1351 3 2 0.467 0.53299999
M1352 3 2 0.154 0.84600000
M1353 3 2 0.606 0.39399999
M1354 3 2 0.687 0.31300002
M1355 3 2 0.771 0.22899997
M1356 3 2 0.872 0.12800002
M1357 3 2 0.656 0.34399998
M1358 3 2 0.427 0.57300001
M1359 3 2 0.321 0.67899999
M1360 3 2 0.411 0.58899999
M1361 3 3 0.775 0.22500002
M1362 3 3 0.684 0.31599998
M1363 3 3 0.812 0.18800002
M1364 3 3 0.173 0.82700001
M1365 3 3 0.182 0.81800000
M1366 3 3 0.789 0.21100003
M1367 3 3 0.453 0.54699999
M1368 3 3 0.528 0.47200000
M1369 3 3 0.598 0.40200001
M1370 3 3 0.788 0.21200001
M1371 3 3 0.650 0.35000002
M1372 3 3 0.681 0.31900001
M1373 3 3 0.895 0.10500002
M1374 3 3 0.717 0.28299999
M1375 3 3 0.743 0.25700003
M1376 3 3 0.516 0.48400003
M1377 3 3 0.222 0.77800000
M1378 3 3 0.838 0.16200000
M1379 3 3 0.124 0.87600000
M1380 3 3 0.353 0.64700001
M1381 3 3 0.098 0.90200000
M1382 3 3 0.829 0.17100000
M1383 3 3 0.687 0.31300002
M1384 3 3 0.942 0.05800003
M1385 3 3 0.358 0.64199999
M1386 3 3 0.907 0.09299999
M1387 3 3 0.692 0.30800003
M1388 3 3 0.765 0.23500001
M1389 3 3 0.154 0.84600000
M1390 3 3 0.142 0.85800000
M1391 3 3 0.052 0.94800000
M1392 3 3 0.609 0.39099997
M1393 3 3 0.178 0.82200000
M1394 3 3 0.370 0.63000000
M1395 3 3 0.638 0.36199999
M1396 3 3 0.685 0.31500000
M1397 3 3 0.881 0.11900002
M1398 3 3 0.204 0.79600000
M1399 3 3 0.912 0.08800000
M1400 3 3 0.133 0.86700000
M1401 3 3 0.625 0.37500000
M1402 3 3 0.536 0.46399999
M1403 3 3 0.577 0.42299998
M1404 3 3 0.383 0.61700001
M1405 3 3 0.194 0.80599999
M1406 3 3 0.233 0.76700000
M1407 3 3 0.323 0.67699999
M1408 3 3 0.595 0.40499997
M1409 3 3 0.183 0.81700000
M1410 3 3 0.213 0.78700000
M1411 3 3 0.245 0.75500000
M1412 3 3 0.052 0.94800000
M1413 3 3 0.812 0.18800002
M1414 3 3 0.081 0.91900000
M1415 3 3 0.214 0.78600000
M1416 3 3 0.575 0.42500001
M1417 3 3 0.530 0.47000003
M1418 3 3 0.210 0.79000001
M1419 3 3 0.863 0.13700002
M1420 3 3 0.461 0.53900000
M1421 3 3 0.458 0.54200000
M1422 3 3 0.863 0.13700002
M1423 3 3 0.283 0.71700001
M1424 3 3 0.086 0.91400000
M1425 3 3 0.434 0.56600001
M1426 3 3 0.243 0.75700000
M1427 3 3 0.289 0.71100000
M1428 3 3 0.910 0.08999997
M1429 3 3 0.213 0.78700000
M1430 3 3 0.651 0.34899998
M1431 3 3 0.736 0.26400000
M1432 3 3 0.654 0.34600002
M1433 3 3 0.746 0.25400001
M1434 3 3 0.216 0.78399999
M1435 3 3 0.457 0.54300001
M1436 3 3 0.872 0.12800002
M1437 3 3 0.281 0.71900001
M1438 3 3 0.797 0.20300001
M1439 3 3 0.244 0.75600000
M1440 3 3 0.680 0.31999999
M1441 3 3 0.235 0.76500000
M1442 3 3 0.195 0.80500001
M1443 3 3 0.404 0.59599999
M1444 3 3 0.631 0.36900002
M1445 3 3 0.580 0.42000002
M1446 3 3 0.523 0.47700000
M1447 3 3 0.519 0.48100001
M1448 3 3 0.920 0.07999998
M1449 3 3 0.281 0.71900001
M1450 3 3 0.406 0.59400001
M1451 3 3 0.346 0.65400001
M1452 3 3 0.688 0.31199998
M1453 3 3 0.403 0.59700000
M1454 3 3 0.309 0.69100001
M1455 3 3 0.711 0.28899997
M1456 3 3 0.413 0.58700001
M1457 3 3 0.855 0.14499998
M1458 3 3 0.461 0.53900000
M1459 3 3 0.854 0.14600003
M1460 3 3 0.468 0.53200001
M1461 3 3 0.622 0.37800002
M1462 3 3 0.575 0.42500001
M1463 3 3 0.741 0.25900000
M1464 3 3 0.508 0.49199998
M1465 3 3 0.667 0.33300000
M1466 3 3 0.623 0.37699997
M1467 3 3 0.920 0.07999998
M1468 3 3 0.762 0.23799998
M1469 3 3 0.694 0.30599999
M1470 3 3 0.834 0.16600001
M1471 3 3 0.217 0.78300001
M1472 3 3 0.860 0.13999999
M1473 3 3 0.307 0.69299999
M1474 3 3 0.737 0.26300001
M1475 3 3 0.183 0.81700000
M1476 3 3 0.717 0.28299999
M1477 3 3 0.332 0.66800001
M1478 3 3 0.717 0.28299999
M1479 3 3 0.158 0.84199999
M1480 3 3 0.715 0.28500003
M1481 3 3 0.566 0.43400002
M1482 3 3 0.586 0.41399997
M1483 3 3 0.134 0.86600000
M1484 3 3 0.298 0.70199999
M1485 3 3 0.196 0.80400001
M1486 3 3 0.632 0.36799997
M1487 3 3 0.336 0.66400000
M1488 3 3 0.145 0.85500000
M1489 3 3 0.761 0.23900002
M1490 3 3 0.570 0.43000001
M1491 3 3 0.554 0.44599998
M1492 3 3 0.355 0.64500001
M1493 3 3 0.411 0.58899999
M1494 3 3 0.570 0.43000001
M1495 3 3 0.341 0.65900001
M1496 3 3 0.205 0.79500000
M1497 3 3 0.099 0.90100000
M1498 3 3 0.703 0.29699999
M1499 3 3 0.903 0.09700000
M1500 3 3 0.747 0.25300002
M1501 3 3 0.782 0.21799999
M1502 3 3 0.353 0.64700001
M1503 3 3 0.570 0.43000001
M1504 3 3 0.369 0.63100001
M1505 3 3 0.788 0.21200001
M1506 3 3 0.133 0.86700000
M1507 3 3 0.894 0.10600001
M1508 3 3 0.333 0.66700000
M1509 3 3 0.650 0.35000002
M1510 3 3 0.162 0.83800000
M1511 3 3 0.514 0.48600000
M1512 3 3 0.738 0.26200002
M1513 3 3 0.700 0.30000001
M1514 3 3 0.971 0.02899998
M1515 3 3 0.020 0.98000000
M1516 3 3 0.737 0.26300001
M1517 3 3 0.872 0.12800002
M1518 3 3 0.868 0.13200003
M1519 3 3 0.127 0.87300000
M1520 3 3 0.238 0.76199999
M1521 3 3 0.503 0.49699998
M1522 3 3 0.680 0.31999999
M1523 3 3 0.886 0.11400002
M1524 3 3 0.036 0.96400000
M1525 3 3 0.970 0.02999997
M1526 3 3 0.868 0.13200003
M1527 3 3 0.276 0.72400001
M1528 3 3 0.406 0.59400001
M1529 3 3 0.429 0.57100001
M1530 3 3 0.034 0.96600000
M1531 3 3 0.211 0.78900000
M1532 3 3 0.600 0.39999998
M1533 3 3 0.583 0.41700000
M1534 3 3 0.572 0.42799997
M1535 3 3 0.340 0.66000000
M1536 3 3 0.244 0.75600000
M1537 3 3 0.252 0.74800000
M1538 3 3 0.219 0.78100000
M1539 3 3 0.145 0.85500000
M1540 3 3 0.542 0.45800000
M1541 3 3 0.649 0.35100001
M1542 3 3 0.295 0.70500001
M1543 3 3 0.514 0.48600000
M1544 3 3 0.248 0.75200000
M1545 3 3 0.660 0.33999997
M1546 3 3 0.290 0.71000001
M1547 3 3 0.658 0.34200001
M1548 3 3 0.096 0.90400000
M1549 3 3 0.301 0.69900000
M1550 3 3 0.217 0.78300001
