ID Generation Chr Freq.Allele1 Freq.Allele2
 M775 2 2 0.089 0.91100000
 M776 2 2 0.332 0.66800001
 M777 2 2 0.868 0.13200003
 M778 2 2 0.289 0.71100000
 M779 2 2 0.149 0.85100000
 M780 2 2 0.466 0.53400001
 M781 2 2 0.805 0.19499999
 M782 2 2 0.157 0.84299999
 M783 2 2 0.547 0.45300001
 M784 2 2 0.586 0.41399997
 M785 2 2 0.355 0.64500001
 M786 2 2 0.911 0.08899999
 M787 2 2 0.567 0.43300003
 M788 2 2 0.178 0.82200000
 M789 2 2 0.357 0.64300001
 M790 2 2 0.873 0.12699997
 M791 2 2 0.039 0.96100000
 M792 2 2 0.484 0.51600000
 M793 2 2 0.433 0.56700000
 M794 2 2 0.364 0.63600001
 M795 2 2 0.370 0.63000000
 M796 2 2 0.461 0.53900000
 M797 2 2 0.194 0.80599999
 M798 2 2 0.829 0.17100000
 M799 2 2 0.391 0.60900000
 M800 2 2 0.627 0.37300003
 M801 2 2 0.448 0.55199999
 M802 2 2 0.482 0.51800001
 M803 2 2 0.699 0.30100000
 M804 2 2 0.838 0.16200000
 M805 2 2 0.688 0.31199998
 M806 2 2 0.468 0.53200001
 M807 2 2 0.115 0.88500000
 M808 2 2 0.185 0.81500000
 M809 2 2 0.685 0.31500000
 M810 2 2 0.441 0.55899999
 M811 2 2 0.583 0.41700000
 M812 2 2 0.843 0.15700001
 M813 2 2 0.638 0.36199999
 M814 2 2 0.684 0.31599998
 M815 2 2 0.788 0.21200001
 M816 2 2 0.792 0.20800000
 M817 2 2 0.297 0.70300001
 M818 2 2 0.102 0.89800000
 M819 2 2 0.748 0.25199997
 M820 2 2 0.208 0.79200000
 M821 2 2 0.499 0.50099999
 M822 2 2 0.630 0.37000000
 M823 2 2 0.594 0.40600002
 M824 2 2 0.484 0.51600000
 M825 2 2 0.764 0.23600000
 M826 2 2 0.368 0.63200000
 M827 2 2 0.491 0.50900000
 M828 2 2 0.486 0.51400000
 M829 2 2 0.797 0.20300001
 M830 2 2 0.571 0.42900002
 M831 2 2 0.391 0.60900000
 M832 2 2 0.497 0.50299999
 M833 2 2 0.748 0.25199997
 M834 2 2 0.112 0.88800000
 M835 2 2 0.791 0.20899999
 M836 2 2 0.755 0.24500000
 M837 2 2 0.456 0.54400000
 M838 2 2 0.713 0.28700000
 M839 2 2 0.221 0.77900000
 M840 2 2 0.363 0.63699999
 M841 2 2 0.368 0.63200000
 M842 2 2 0.788 0.21200001
 M843 2 2 0.756 0.24400002
 M844 2 2 0.547 0.45300001
 M845 2 2 0.312 0.68799999
 M846 2 2 0.093 0.90700000
 M847 2 2 0.791 0.20899999
 M848 2 2 0.358 0.64199999
 M849 2 2 0.062 0.93800000
 M850 2 2 0.553 0.44700003
 M851 2 2 0.394 0.60600001
 M852 2 2 0.961 0.03899997
 M853 2 2 0.503 0.49699998
 M854 2 2 0.857 0.14300001
 M855 2 2 0.680 0.31999999
 M856 2 2 0.373 0.62700000
 M857 2 2 0.455 0.54499999
 M858 2 2 0.363 0.63699999
 M859 2 2 0.846 0.15399998
 M860 2 2 0.310 0.69000000
 M861 2 2 0.525 0.47500002
 M862 2 2 0.282 0.71799999
 M863 2 2 0.538 0.46200001
 M864 2 2 0.509 0.49100000
 M865 2 2 0.054 0.94600000
 M866 2 2 0.819 0.18099999
 M867 2 2 0.162 0.83800000
 M868 2 2 0.598 0.40200001
 M869 2 2 0.584 0.41600001
 M870 2 2 0.807 0.19300002
 M871 2 2 0.078 0.92200000
 M872 2 2 0.585 0.41500002
 M873 2 2 0.150 0.84999999
 M874 2 2 0.214 0.78600000
 M875 2 2 0.760 0.24000001
 M876 2 2 0.486 0.51400000
 M877 2 2 0.094 0.90600000
 M878 2 2 0.424 0.57600001
 M879 2 2 0.924 0.07599998
 M880 2 2 0.618 0.38200003
 M881 2 2 0.458 0.54200000
 M882 2 2 0.481 0.51899999
 M883 2 2 0.524 0.47600001
 M884 2 2 0.775 0.22500002
 M885 2 2 0.793 0.20700002
 M886 2 2 0.412 0.58800000
 M887 2 2 0.245 0.75500000
 M888 2 2 0.582 0.41799998
 M889 2 2 0.229 0.77100000
 M890 2 2 0.122 0.87800000
 M891 2 2 0.585 0.41500002
 M892 2 2 0.723 0.27700001
 M893 2 2 0.519 0.48100001
 M894 2 2 0.338 0.66200000
 M895 2 2 0.703 0.29699999
 M896 2 2 0.495 0.50500000
 M897 2 2 0.634 0.36600000
 M898 2 2 0.921 0.07900000
 M899 2 2 0.538 0.46200001
 M900 2 2 0.431 0.56900001
 M901 2 2 0.432 0.56799999
 M902 2 2 0.746 0.25400001
 M903 2 2 0.335 0.66499999
 M904 2 2 0.417 0.58300000
 M905 2 2 0.374 0.62599999
 M906 2 2 0.329 0.67100000
 M907 2 2 0.199 0.80100000
 M908 2 2 0.442 0.55800000
 M909 2 2 0.745 0.25500000
 M910 2 2 0.858 0.14200002
 M911 2 2 0.149 0.85100000
 M912 2 2 0.541 0.45899999
 M913 2 2 0.627 0.37300003
 M914 2 2 0.555 0.44499999
 M915 2 2 0.477 0.52300000
 M916 2 2 0.238 0.76199999
 M917 2 2 0.390 0.61000001
 M918 2 2 0.559 0.44099998
 M919 2 2 0.199 0.80100000
 M920 2 2 0.297 0.70300001
 M921 2 2 0.144 0.85600001
 M922 2 2 0.116 0.88400000
 M923 2 2 0.170 0.83000000
 M924 2 2 0.575 0.42500001
 M925 2 2 0.471 0.52900001
 M926 2 2 0.406 0.59400001
 M927 2 2 0.242 0.75800000
 M928 2 2 0.821 0.17900002
 M929 2 2 0.089 0.91100000
 M930 2 2 0.619 0.38099998
 M931 2 2 0.547 0.45300001
 M932 2 2 0.759 0.24100000
 M933 2 2 0.116 0.88400000
 M934 2 2 0.188 0.81200001
 M935 2 2 0.490 0.50999999
 M936 2 2 0.316 0.68399999
 M937 2 2 0.944 0.05599999
 M938 2 2 0.446 0.55399999
 M939 2 2 0.623 0.37699997
 M940 2 2 0.751 0.24900001
 M941 2 2 0.796 0.20400000
 M942 2 2 0.301 0.69900000
 M943 2 2 0.229 0.77100000
 M944 2 2 0.079 0.92100000
 M945 2 2 0.871 0.12900001
 M946 2 2 0.088 0.91200000
 M947 2 2 0.727 0.27300000
 M948 2 2 0.944 0.05599999
 M949 2 2 0.802 0.19800001
 M950 2 2 0.358 0.64199999
 M951 2 2 0.223 0.77700000
 M952 2 2 0.524 0.47600001
 M953 2 2 0.898 0.10200000
 M954 2 2 0.291 0.70899999
 M955 2 2 0.292 0.70800000
 M956 2 2 0.411 0.58899999
 M957 2 2 0.332 0.66800001
 M958 2 2 0.634 0.36600000
 M959 2 2 0.447 0.55300000
 M960 2 2 0.193 0.80700000
 M961 2 2 0.798 0.20200002
 M962 2 2 0.443 0.55700001
 M963 2 2 0.167 0.83300000
 M964 2 2 0.539 0.46100003
 M965 2 2 0.507 0.49299997
 M966 2 2 0.869 0.13099998
 M967 2 2 0.069 0.93100000
 M968 2 2 0.397 0.60299999
 M969 2 2 0.249 0.75100000
 M970 2 2 0.775 0.22500002
 M971 2 2 0.248 0.75200000
 M972 2 2 0.806 0.19400001
 M973 2 2 0.594 0.40600002
 M974 2 2 0.146 0.85400000
 M975 2 2 0.204 0.79600000
 M976 2 2 0.673 0.32700002
 M977 2 2 0.152 0.84800000
 M978 2 2 0.423 0.57699999
 M979 2 2 0.415 0.58500001
 M980 2 2 0.815 0.18500000
 M981 2 2 0.401 0.59900001
 M982 2 2 0.192 0.80800000
 M983 2 2 0.229 0.77100000
 M984 2 2 0.798 0.20200002
 M985 2 2 0.281 0.71900001
 M986 2 2 0.521 0.47899997
 M987 2 2 0.542 0.45800000
 M988 2 2 0.711 0.28899997
 M989 2 2 0.712 0.28799999
 M990 2 2 0.225 0.77500001
 M991 2 2 0.482 0.51800001
 M992 2 2 0.379 0.62099999
 M993 2 2 0.626 0.37400001
 M994 2 2 0.409 0.59099999
 M995 2 2 0.851 0.14899999
 M996 2 2 0.453 0.54699999
 M997 2 2 0.589 0.41100001
 M998 2 2 0.451 0.54899999
 M999 2 2 0.420 0.58000001
M1000 2 2 0.887 0.11299998
M1001 2 2 0.671 0.32900000
M1002 2 2 0.213 0.78700000
M1003 2 2 0.667 0.33300000
M1004 2 2 0.057 0.94300000
M1005 2 2 0.266 0.73400000
M1006 2 2 0.811 0.18900001
M1007 2 2 0.389 0.61100000
M1008 2 2 0.940 0.06000000
M1009 2 2 0.444 0.55599999
M1010 2 2 0.231 0.76899999
M1011 2 2 0.876 0.12400001
M1012 2 2 0.690 0.31000000
M1013 2 2 0.415 0.58500001
M1014 2 2 0.751 0.24900001
M1015 2 2 0.637 0.36299998
M1016 2 2 0.842 0.15799999
M1017 2 2 0.096 0.90400000
M1018 2 2 0.779 0.22100002
M1019 2 2 0.701 0.29900002
M1020 2 2 0.736 0.26400000
M1021 2 2 0.216 0.78399999
M1022 2 2 0.496 0.50400001
M1023 2 2 0.834 0.16600001
M1024 2 2 0.585 0.41500002
M1025 2 2 0.464 0.53600001
M1026 2 2 0.302 0.69800001
M1027 2 2 0.258 0.74200001
M1028 2 2 0.542 0.45800000
M1029 2 2 0.663 0.33700001
M1030 2 2 0.162 0.83800000
M1031 2 2 0.220 0.78000000
M1032 2 2 0.542 0.45800000
M1033 2 2 0.743 0.25700003
M1034 2 2 0.492 0.50799999
M1035 2 2 0.400 0.59999999
M1036 2 2 0.530 0.47000003
M1037 2 2 0.544 0.45599997
M1038 2 2 0.476 0.52399999
M1039 2 2 0.746 0.25400001
M1040 2 2 0.147 0.85300000
M1041 2 2 0.546 0.45400000
M1042 2 2 0.339 0.66100001
M1043 2 2 0.138 0.86200000
M1044 2 2 0.546 0.45400000
M1045 2 2 0.160 0.84000000
M1046 2 2 0.687 0.31300002
M1047 2 2 0.833 0.16700000
M1048 2 2 0.709 0.29100001
M1049 2 2 0.433 0.56700000
M1050 2 2 0.395 0.60499999
M1051 2 2 0.044 0.95600000
M1052 2 2 0.514 0.48600000
M1053 2 2 0.444 0.55599999
M1054 2 2 0.871 0.12900001
M1055 2 2 0.188 0.81200001
M1056 2 2 0.788 0.21200001
M1057 2 2 0.049 0.95100000
M1058 2 2 0.919 0.08099997
M1059 2 2 0.768 0.23199999
M1060 2 2 0.306 0.69400001
M1061 2 2 0.675 0.32499999
M1062 2 2 0.887 0.11299998
M1063 2 2 0.260 0.74000001
M1064 2 2 0.259 0.74100000
M1065 2 2 0.797 0.20300001
M1066 2 2 0.150 0.84999999
M1067 2 2 0.380 0.62000000
M1068 2 2 0.437 0.56299999
M1069 2 2 0.191 0.80900000
M1070 2 2 0.208 0.79200000
M1071 2 2 0.821 0.17900002
M1072 2 2 0.387 0.61300001
M1073 2 2 0.879 0.12099999
M1074 2 2 0.600 0.39999998
M1075 2 2 0.191 0.80900000
M1076 2 2 0.124 0.87600000
M1077 2 2 0.680 0.31999999
M1078 2 2 0.520 0.48000002
M1079 2 2 0.407 0.59299999
M1080 2 2 0.364 0.63600001
M1081 2 2 0.488 0.51199999
M1082 2 2 0.709 0.29100001
M1083 2 2 0.470 0.53000000
M1084 2 2 0.942 0.05800003
M1085 2 2 0.526 0.47399998
M1086 2 2 0.500 0.50000000
M1087 2 2 0.488 0.51199999
M1088 2 2 0.485 0.51499999
M1089 2 2 0.396 0.60400000
M1090 2 2 0.439 0.56099999
M1091 2 2 0.238 0.76199999
M1092 2 2 0.562 0.43800002
M1093 2 2 0.113 0.88700000
M1094 2 2 0.379 0.62099999
M1095 2 2 0.374 0.62599999
M1096 2 2 0.622 0.37800002
M1097 2 2 0.187 0.81299999
M1098 2 2 0.557 0.44300002
M1099 2 2 0.115 0.88500000
M1100 2 2 0.176 0.82400000
M1101 2 2 0.877 0.12300003
M1102 2 2 0.421 0.57900000
M1103 2 2 0.296 0.70400000
M1104 2 2 0.349 0.65099999
M1105 2 2 0.553 0.44700003
M1106 2 2 0.659 0.34100002
M1107 2 2 0.332 0.66800001
M1108 2 2 0.369 0.63100001
M1109 2 2 0.576 0.42400002
M1110 2 2 0.539 0.46100003
M1111 2 2 0.700 0.30000001
M1112 2 2 0.360 0.63999999
M1113 2 2 0.499 0.50099999
M1114 2 2 0.481 0.51899999
M1115 2 2 0.561 0.43900001
M1116 2 2 0.839 0.16100001
M1117 2 2 0.852 0.14800000
M1118 2 2 0.295 0.70500001
M1119 2 2 0.341 0.65900001
M1120 2 2 0.185 0.81500000
M1121 2 2 0.126 0.87400000
M1122 2 2 0.640 0.36000001
M1123 2 2 0.727 0.27300000
M1124 2 2 0.193 0.80700000
M1125 2 2 0.389 0.61100000
M1126 2 2 0.338 0.66200000
M1127 2 2 0.458 0.54200000
M1128 2 2 0.867 0.13300002
M1129 2 2 0.169 0.83100000
M1130 2 2 0.794 0.20599997
M1131 2 2 0.868 0.13200003
M1132 2 2 0.650 0.35000002
M1133 2 2 0.754 0.24599999
M1134 2 2 0.792 0.20800000
M1135 2 2 0.717 0.28299999
M1136 2 2 0.646 0.35399997
M1137 2 2 0.512 0.48799998
M1138 2 2 0.403 0.59700000
M1139 2 2 0.405 0.59500000
M1140 2 2 0.801 0.19900000
M1141 2 2 0.439 0.56099999
M1142 2 2 0.923 0.07700002
M1143 2 2 0.743 0.25700003
M1144 2 2 0.754 0.24599999
M1145 2 2 0.864 0.13599998
M1146 2 2 0.601 0.39899999
M1147 2 2 0.892 0.10799998
M1148 2 2 0.153 0.84700000
M1149 2 2 0.405 0.59500000
M1150 2 2 0.264 0.73600000
M1151 2 2 0.654 0.34600002
M1152 2 2 0.459 0.54100001
M1153 2 2 0.198 0.80200000
M1154 2 2 0.808 0.19199997
M1155 2 2 0.075 0.92500000
M1156 2 2 0.906 0.09399998
M1157 2 2 0.518 0.48199999
M1158 2 2 0.196 0.80400001
M1159 2 2 0.685 0.31500000
M1160 2 2 0.578 0.42199999
M1161 2 2 0.620 0.38000000
M1162 2 2 0.851 0.14899999
M1163 2 2 0.581 0.41900003
M1164 2 2 0.834 0.16600001
M1165 2 2 0.641 0.35900003
M1166 2 2 0.752 0.24800003
M1167 2 2 0.935 0.06500000
M1168 2 2 0.172 0.82799999
M1169 2 2 0.406 0.59400001
M1170 2 2 0.887 0.11299998
M1171 2 2 0.864 0.13599998
M1172 2 2 0.666 0.33399999
M1173 2 2 0.567 0.43300003
M1174 2 2 0.477 0.52300000
M1175 2 2 0.590 0.41000003
M1176 2 2 0.076 0.92400000
M1177 2 2 0.836 0.16399997
M1178 2 2 0.935 0.06500000
M1179 2 2 0.657 0.34299999
M1180 2 2 0.729 0.27100003
M1181 2 2 0.360 0.63999999
M1182 2 2 0.689 0.31099999
M1183 2 2 0.310 0.69000000
M1184 2 2 0.414 0.58600000
M1185 2 2 0.319 0.68099999
M1186 2 2 0.572 0.42799997
M1187 2 2 0.471 0.52900001
M1188 2 2 0.123 0.87700000
M1189 2 2 0.424 0.57600001
M1190 2 2 0.746 0.25400001
M1191 2 2 0.717 0.28299999
M1192 2 2 0.228 0.77200000
M1193 2 2 0.477 0.52300000
M1194 2 2 0.646 0.35399997
M1195 2 2 0.908 0.09200001
M1196 2 2 0.469 0.53099999
M1197 2 2 0.344 0.65599999
M1198 2 2 0.466 0.53400001
M1199 2 2 0.363 0.63699999
M1200 2 2 0.800 0.19999999
M1201 2 2 0.817 0.18300003
M1202 2 2 0.421 0.57900000
M1203 2 2 0.753 0.24699998
M1204 2 2 0.410 0.59000000
M1205 2 2 0.927 0.07300001
M1206 2 2 0.232 0.76800001
M1207 2 2 0.794 0.20599997
M1208 2 2 0.853 0.14700001
M1209 2 2 0.846 0.15399998
M1210 2 2 0.644 0.35600001
M1211 2 2 0.617 0.38300002
M1212 2 2 0.371 0.62900001
M1213 2 2 0.553 0.44700003
M1214 2 2 0.928 0.07200003
M1215 2 2 0.316 0.68399999
M1216 2 2 0.182 0.81800000
M1217 2 2 0.153 0.84700000
M1218 2 2 0.748 0.25199997
M1219 2 2 0.174 0.82600001
M1220 2 2 0.646 0.35399997
M1221 2 2 0.759 0.24100000
M1222 2 2 0.818 0.18199998
M1223 2 2 0.273 0.72700000
M1224 2 2 0.388 0.61199999
M1225 2 2 0.262 0.73800001
M1226 2 2 0.901 0.09899998
M1227 2 2 0.486 0.51400000
M1228 2 2 0.331 0.66900000
M1229 2 2 0.281 0.71900001
M1230 2 2 0.471 0.52900001
M1231 2 2 0.574 0.42600000
M1232 2 2 0.095 0.90500000
M1233 2 2 0.672 0.32800001
M1234 2 2 0.732 0.26800001
M1235 2 2 0.627 0.37300003
M1236 2 2 0.275 0.72499999
M1237 2 2 0.579 0.42100000
M1238 2 2 0.245 0.75500000
M1239 2 2 0.793 0.20700002
M1240 2 2 0.103 0.89700000
M1241 2 2 0.082 0.91800000
M1242 2 2 0.840 0.16000003
M1243 2 2 0.762 0.23799998
M1244 2 2 0.695 0.30500001
M1245 2 2 0.527 0.47299999
M1246 2 2 0.242 0.75800000
M1247 2 2 0.261 0.73899999
M1248 2 2 0.166 0.83400001
M1249 2 2 0.490 0.50999999
M1250 2 2 0.618 0.38200003
M1251 2 2 0.478 0.52200001
M1252 2 2 0.887 0.11299998
M1253 2 2 0.438 0.56200001
M1254 2 2 0.565 0.43500000
M1255 2 2 0.284 0.71599999
M1256 2 2 0.934 0.06599998
M1257 2 2 0.687 0.31300002
M1258 2 2 0.301 0.69900000
M1259 2 2 0.477 0.52300000
M1260 2 2 0.609 0.39099997
M1261 2 2 0.470 0.53000000
M1262 2 2 0.896 0.10399997
M1263 2 2 0.861 0.13900000
M1264 2 2 0.516 0.48400003
M1265 2 2 0.267 0.73300001
M1266 2 2 0.095 0.90500000
M1267 2 2 0.589 0.41100001
M1268 2 2 0.851 0.14899999
M1269 2 2 0.623 0.37699997
M1270 2 2 0.710 0.29000002
M1271 2 2 0.509 0.49100000
M1272 2 2 0.627 0.37300003
M1273 2 2 0.832 0.16799998
M1274 2 2 0.478 0.52200001
M1275 2 2 0.528 0.47200000
M1276 2 2 0.351 0.64899999
M1277 2 2 0.664 0.33600003
M1278 2 2 0.748 0.25199997
M1279 2 2 0.541 0.45899999
M1280 2 2 0.205 0.79500000
M1281 2 2 0.673 0.32700002
M1282 2 2 0.923 0.07700002
M1283 2 2 0.287 0.71300000
M1284 2 2 0.477 0.52300000
M1285 2 2 0.287 0.71300000
M1286 2 2 0.388 0.61199999
M1287 2 2 0.648 0.35200000
M1288 2 2 0.362 0.63800001
M1289 2 2 0.253 0.74700001
M1290 2 2 0.881 0.11900002
M1291 2 2 0.612 0.38800001
M1292 2 2 0.294 0.70600000
M1293 2 2 0.451 0.54899999
M1294 2 2 0.513 0.48699999
M1295 2 2 0.501 0.49900001
M1296 2 2 0.943 0.05699998
M1297 2 2 0.800 0.19999999
M1298 2 2 0.263 0.73699999
M1299 2 2 0.112 0.88800000
M1300 2 2 0.255 0.74500000
M1301 2 2 0.501 0.49900001
M1302 2 2 0.505 0.49500000
M1303 2 2 0.647 0.35299999
M1304 2 2 0.538 0.46200001
M1305 2 2 0.278 0.72200000
M1306 2 2 0.701 0.29900002
M1307 2 2 0.798 0.20200002
M1308 2 2 0.242 0.75800000
M1309 2 2 0.845 0.15499997
M1310 2 2 0.061 0.93900000
M1311 2 2 0.766 0.23400003
M1312 2 2 0.112 0.88800000
M1313 2 2 0.118 0.88200000
M1314 2 2 0.458 0.54200000
M1315 2 2 0.657 0.34299999
M1316 2 2 0.264 0.73600000
M1317 2 2 0.588 0.41200000
M1318 2 2 0.813 0.18699998
M1319 2 2 0.471 0.52900001
M1320 2 2 0.558 0.44199997
M1321 2 2 0.432 0.56799999
M1322 2 2 0.626 0.37400001
M1323 2 2 0.537 0.46300000
M1324 2 2 0.513 0.48699999
M1325 2 2 0.777 0.22299999
M1326 2 2 0.645 0.35500002
M1327 2 2 0.086 0.91400000
M1328 2 2 0.639 0.36100000
M1329 2 2 0.444 0.55599999
M1330 2 2 0.056 0.94400000
M1331 2 2 0.844 0.15600002
M1332 2 2 0.787 0.21300000
M1333 2 2 0.401 0.59900001
M1334 2 2 0.470 0.53000000
M1335 2 2 0.207 0.79300000
M1336 2 2 0.680 0.31999999
M1337 2 2 0.507 0.49299997
M1338 2 2 0.662 0.33800000
M1339 2 2 0.848 0.15200001
M1340 2 2 0.124 0.87600000
M1341 2 2 0.194 0.80599999
M1342 2 2 0.524 0.47600001
M1343 2 2 0.809 0.19099998
M1344 2 2 0.926 0.07400000
M1345 2 2 0.772 0.22799999
M1346 2 2 0.274 0.72600001
M1347 2 2 0.099 0.90100000
M1348 2 2 0.178 0.82200000
M1349 2 2 0.353 0.64700001
M1350 2 2 0.785 0.21499997
M1351 2 2 0.464 0.53600001
M1352 2 2 0.169 0.83100000
M1353 2 2 0.604 0.39600003
M1354 2 2 0.675 0.32499999
M1355 2 2 0.775 0.22500002
M1356 2 2 0.883 0.11699998
M1357 2 2 0.629 0.37099999
M1358 2 2 0.473 0.52700001
M1359 2 2 0.315 0.68500000
M1360 2 2 0.453 0.54699999
M1361 2 3 0.779 0.22100002
M1362 2 3 0.656 0.34399998
M1363 2 3 0.829 0.17100000
M1364 2 3 0.183 0.81700000
M1365 2 3 0.182 0.81800000
M1366 2 3 0.800 0.19999999
M1367 2 3 0.475 0.52500001
M1368 2 3 0.576 0.42400002
M1369 2 3 0.654 0.34600002
M1370 2 3 0.732 0.26800001
M1371 2 3 0.670 0.32999998
M1372 2 3 0.667 0.33300000
M1373 2 3 0.897 0.10299999
M1374 2 3 0.657 0.34299999
M1375 2 3 0.721 0.27899998
M1376 2 3 0.559 0.44099998
M1377 2 3 0.254 0.74599999
M1378 2 3 0.869 0.13099998
M1379 2 3 0.087 0.91300000
M1380 2 3 0.351 0.64899999
M1381 2 3 0.095 0.90500000
M1382 2 3 0.823 0.17699999
M1383 2 3 0.689 0.31099999
M1384 2 3 0.904 0.09600002
M1385 2 3 0.361 0.63900000
M1386 2 3 0.905 0.09500003
M1387 2 3 0.719 0.28100002
M1388 2 3 0.757 0.24299997
M1389 2 3 0.205 0.79500000
M1390 2 3 0.135 0.86499999
M1391 2 3 0.068 0.93200000
M1392 2 3 0.590 0.41000003
M1393 2 3 0.173 0.82700001
M1394 2 3 0.390 0.61000001
M1395 2 3 0.643 0.35699999
M1396 2 3 0.670 0.32999998
M1397 2 3 0.902 0.09799999
M1398 2 3 0.186 0.81400000
M1399 2 3 0.888 0.11199999
M1400 2 3 0.126 0.87400000
M1401 2 3 0.638 0.36199999
M1402 2 3 0.504 0.49599999
M1403 2 3 0.620 0.38000000
M1404 2 3 0.388 0.61199999
M1405 2 3 0.211 0.78900000
M1406 2 3 0.209 0.79099999
M1407 2 3 0.308 0.69200000
M1408 2 3 0.573 0.42699999
M1409 2 3 0.165 0.83499999
M1410 2 3 0.251 0.74900001
M1411 2 3 0.236 0.76400000
M1412 2 3 0.059 0.94100000
M1413 2 3 0.813 0.18699998
M1414 2 3 0.112 0.88800000
M1415 2 3 0.218 0.78200001
M1416 2 3 0.590 0.41000003
M1417 2 3 0.564 0.43599999
M1418 2 3 0.234 0.76600000
M1419 2 3 0.851 0.14899999
M1420 2 3 0.451 0.54899999
M1421 2 3 0.488 0.51199999
M1422 2 3 0.850 0.14999998
M1423 2 3 0.282 0.71799999
M1424 2 3 0.094 0.90600000
M1425 2 3 0.463 0.53700000
M1426 2 3 0.272 0.72799999
M1427 2 3 0.292 0.70800000
M1428 2 3 0.896 0.10399997
M1429 2 3 0.235 0.76500000
M1430 2 3 0.650 0.35000002
M1431 2 3 0.736 0.26400000
M1432 2 3 0.658 0.34200001
M1433 2 3 0.744 0.25599998
M1434 2 3 0.230 0.77000000
M1435 2 3 0.420 0.58000001
M1436 2 3 0.879 0.12099999
M1437 2 3 0.295 0.70500001
M1438 2 3 0.775 0.22500002
M1439 2 3 0.255 0.74500000
M1440 2 3 0.685 0.31500000
M1441 2 3 0.193 0.80700000
M1442 2 3 0.192 0.80800000
M1443 2 3 0.442 0.55800000
M1444 2 3 0.574 0.42600000
M1445 2 3 0.537 0.46300000
M1446 2 3 0.502 0.49800003
M1447 2 3 0.487 0.51300001
M1448 2 3 0.937 0.06300002
M1449 2 3 0.319 0.68099999
M1450 2 3 0.380 0.62000000
M1451 2 3 0.358 0.64199999
M1452 2 3 0.679 0.32099998
M1453 2 3 0.409 0.59099999
M1454 2 3 0.319 0.68099999
M1455 2 3 0.673 0.32700002
M1456 2 3 0.420 0.58000001
M1457 2 3 0.879 0.12099999
M1458 2 3 0.455 0.54499999
M1459 2 3 0.871 0.12900001
M1460 2 3 0.459 0.54100001
M1461 2 3 0.591 0.40899998
M1462 2 3 0.601 0.39899999
M1463 2 3 0.729 0.27100003
M1464 2 3 0.499 0.50099999
M1465 2 3 0.650 0.35000002
M1466 2 3 0.636 0.36400002
M1467 2 3 0.925 0.07499999
M1468 2 3 0.731 0.26899999
M1469 2 3 0.652 0.34799999
M1470 2 3 0.863 0.13700002
M1471 2 3 0.197 0.80300000
M1472 2 3 0.850 0.14999998
M1473 2 3 0.314 0.68599999
M1474 2 3 0.727 0.27300000
M1475 2 3 0.176 0.82400000
M1476 2 3 0.678 0.32200003
M1477 2 3 0.366 0.63400000
M1478 2 3 0.688 0.31199998
M1479 2 3 0.141 0.85900000
M1480 2 3 0.777 0.22299999
M1481 2 3 0.608 0.39200002
M1482 2 3 0.564 0.43599999
M1483 2 3 0.114 0.88600000
M1484 2 3 0.280 0.72000000
M1485 2 3 0.205 0.79500000
M1486 2 3 0.655 0.34500003
M1487 2 3 0.277 0.72299999
M1488 2 3 0.158 0.84199999
M1489 2 3 0.783 0.21700001
M1490 2 3 0.552 0.44800001
M1491 2 3 0.536 0.46399999
M1492 2 3 0.348 0.65200001
M1493 2 3 0.460 0.53999999
M1494 2 3 0.551 0.44900000
M1495 2 3 0.336 0.66400000
M1496 2 3 0.216 0.78399999
M1497 2 3 0.094 0.90600000
M1498 2 3 0.700 0.30000001
M1499 2 3 0.899 0.10100001
M1500 2 3 0.738 0.26200002
M1501 2 3 0.772 0.22799999
M1502 2 3 0.366 0.63400000
M1503 2 3 0.557 0.44300002
M1504 2 3 0.393 0.60699999
M1505 2 3 0.774 0.22600001
M1506 2 3 0.117 0.88300000
M1507 2 3 0.905 0.09500003
M1508 2 3 0.328 0.67199999
M1509 2 3 0.675 0.32499999
M1510 2 3 0.177 0.82300000
M1511 2 3 0.520 0.48000002
M1512 2 3 0.727 0.27300000
M1513 2 3 0.676 0.32400000
M1514 2 3 0.973 0.02700001
M1515 2 3 0.047 0.95300000
M1516 2 3 0.726 0.27399999
M1517 2 3 0.843 0.15700001
M1518 2 3 0.870 0.13000000
M1519 2 3 0.134 0.86600000
M1520 2 3 0.198 0.80200000
M1521 2 3 0.508 0.49199998
M1522 2 3 0.632 0.36799997
M1523 2 3 0.883 0.11699998
M1524 2 3 0.047 0.95300000
M1525 2 3 0.955 0.04500002
M1526 2 3 0.853 0.14700001
M1527 2 3 0.269 0.73100001
M1528 2 3 0.418 0.58199999
M1529 2 3 0.432 0.56799999
M1530 2 3 0.041 0.95900000
M1531 2 3 0.224 0.77599999
M1532 2 3 0.623 0.37699997
M1533 2 3 0.587 0.41299999
M1534 2 3 0.556 0.44400001
M1535 2 3 0.326 0.67399999
M1536 2 3 0.230 0.77000000
M1537 2 3 0.256 0.74399999
M1538 2 3 0.191 0.80900000
M1539 2 3 0.116 0.88400000
M1540 2 3 0.522 0.47799999
M1541 2 3 0.695 0.30500001
M1542 2 3 0.295 0.70500001
M1543 2 3 0.534 0.46600002
M1544 2 3 0.295 0.70500001
M1545 2 3 0.629 0.37099999
M1546 2 3 0.299 0.70100001
M1547 2 3 0.665 0.33499998
M1548 2 3 0.103 0.89700000
M1549 2 3 0.276 0.72400001
M1550 2 3 0.220 0.78000000
