ID Generation Chr Freq.Allele1 Freq.Allele2
 M775 10 2 0.073 0.927000001
 M776 10 2 0.635 0.365000010
 M777 10 2 0.273 0.726999998
 M778 10 2 0.280 0.719999999
 M779 10 2 0.608 0.392000020
 M780 10 2 0.185 0.814999998
 M781 10 2 0.293 0.706999987
 M782 10 2 0.393 0.606999993
 M783 10 2 0.067 0.932999998
 M784 10 2 0.830 0.170000017
 M785 10 2 0.084 0.916000001
 M786 10 2 0.396 0.604000002
 M787 10 2 0.034 0.965999998
 M788 10 2 0.517 0.482999980
 M789 10 2 0.465 0.534999996
 M790 10 2 0.830 0.170000017
 M791 10 2 0.691 0.309000015
 M792 10 2 0.247 0.753000006
 M793 10 2 0.879 0.120999992
 M794 10 2 0.469 0.530999988
 M795 10 2 0.576 0.424000025
 M796 10 2 0.713 0.287000000
 M797 10 2 0.530 0.470000029
 M798 10 2 0.569 0.430999994
 M799 10 2 0.750 0.250000000
 M800 10 2 0.328 0.671999991
 M801 10 2 0.794 0.205999970
 M802 10 2 0.610 0.389999986
 M803 10 2 0.034 0.965999998
 M804 10 2 0.780 0.220000029
 M805 10 2 0.579 0.421000004
 M806 10 2 0.169 0.831000000
 M807 10 2 0.651 0.348999977
 M808 10 2 0.844 0.156000018
 M809 10 2 0.849 0.151000023
 M810 10 2 0.855 0.144999981
 M811 10 2 0.766 0.234000027
 M812 10 2 0.398 0.601999998
 M813 10 2 0.792 0.208000004
 M814 10 2 0.837 0.162999988
 M815 10 2 0.145 0.855000004
 M816 10 2 0.336 0.664000005
 M817 10 2 0.128 0.871999994
 M818 10 2 0.223 0.776999995
 M819 10 2 0.920 0.079999983
 M820 10 2 0.844 0.156000018
 M821 10 2 0.782 0.217999995
 M822 10 2 0.471 0.529000014
 M823 10 2 0.779 0.221000016
 M824 10 2 0.018 0.982000001
 M825 10 2 0.385 0.615000010
 M826 10 2 0.698 0.301999986
 M827 10 2 0.519 0.481000006
 M828 10 2 0.509 0.490999997
 M829 10 2 0.715 0.285000026
 M830 10 2 0.735 0.264999986
 M831 10 2 0.689 0.310999990
 M832 10 2 0.228 0.772000000
 M833 10 2 0.481 0.518999994
 M834 10 2 0.155 0.844999999
 M835 10 2 0.610 0.389999986
 M836 10 2 0.914 0.086000025
 M837 10 2 0.361 0.638999999
 M838 10 2 0.387 0.613000005
 M839 10 2 0.772 0.227999985
 M840 10 2 0.803 0.197000027
 M841 10 2 0.584 0.416000009
 M842 10 2 0.686 0.314000010
 M843 10 2 0.706 0.294000030
 M844 10 2 0.653 0.347000003
 M845 10 2 0.876 0.124000013
 M846 10 2 0.030 0.970000001
 M847 10 2 0.727 0.273000002
 M848 10 2 0.146 0.854000002
 M849 10 2 0.654 0.346000016
 M850 10 2 0.843 0.157000005
 M851 10 2 0.200 0.799999997
 M852 10 2 0.834 0.166000009
 M853 10 2 0.704 0.296000004
 M854 10 2 0.365 0.634999990
 M855 10 2 0.272 0.727999985
 M856 10 2 0.340 0.659999996
 M857 10 2 0.874 0.125999987
 M858 10 2 0.620 0.379999995
 M859 10 2 0.415 0.585000008
 M860 10 2 0.613 0.387000024
 M861 10 2 0.188 0.812000006
 M862 10 2 0.412 0.588000000
 M863 10 2 0.816 0.184000015
 M864 10 2 0.670 0.329999983
 M865 10 2 0.191 0.809000000
 M866 10 2 0.640 0.360000014
 M867 10 2 0.976 0.023999989
 M868 10 2 0.252 0.747999996
 M869 10 2 0.745 0.254999995
 M870 10 2 0.247 0.753000006
 M871 10 2 0.751 0.249000013
 M872 10 2 0.555 0.444999993
 M873 10 2 0.513 0.486999989
 M874 10 2 0.669 0.330999970
 M875 10 2 0.418 0.581999987
 M876 10 2 0.813 0.186999977
 M877 10 2 0.145 0.855000004
 M878 10 2 0.287 0.713000000
 M879 10 2 0.888 0.111999989
 M880 10 2 0.625 0.375000000
 M881 10 2 0.440 0.560000002
 M882 10 2 0.533 0.467000008
 M883 10 2 0.427 0.573000014
 M884 10 2 0.154 0.846000001
 M885 10 2 0.273 0.726999998
 M886 10 2 0.575 0.425000012
 M887 10 2 0.559 0.440999985
 M888 10 2 0.414 0.585999995
 M889 10 2 0.224 0.775999993
 M890 10 2 0.504 0.495999992
 M891 10 2 0.295 0.705000013
 M892 10 2 0.142 0.857999995
 M893 10 2 0.522 0.477999985
 M894 10 2 0.180 0.819999993
 M895 10 2 0.543 0.457000017
 M896 10 2 0.325 0.675000012
 M897 10 2 0.579 0.421000004
 M898 10 2 0.744 0.255999982
 M899 10 2 0.925 0.074999988
 M900 10 2 0.332 0.668000013
 M901 10 2 0.641 0.359000027
 M902 10 2 0.700 0.300000012
 M903 10 2 0.338 0.662000000
 M904 10 2 0.106 0.894000001
 M905 10 2 0.588 0.412000000
 M906 10 2 0.586 0.413999975
 M907 10 2 0.728 0.272000015
 M908 10 2 0.324 0.675999999
 M909 10 2 0.737 0.263000011
 M910 10 2 0.666 0.333999991
 M911 10 2 0.801 0.199000001
 M912 10 2 0.124 0.876000002
 M913 10 2 0.726 0.273999989
 M914 10 2 0.260 0.740000010
 M915 10 2 0.498 0.502000004
 M916 10 2 0.698 0.301999986
 M917 10 2 0.715 0.285000026
 M918 10 2 0.323 0.676999986
 M919 10 2 0.842 0.157999992
 M920 10 2 0.639 0.361000001
 M921 10 2 0.839 0.161000013
 M922 10 2 0.811 0.189000010
 M923 10 2 0.238 0.761999995
 M924 10 2 0.186 0.813999996
 M925 10 2 0.497 0.502999991
 M926 10 2 0.610 0.389999986
 M927 10 2 0.698 0.301999986
 M928 10 2 0.707 0.292999983
 M929 10 2 0.231 0.768999994
 M930 10 2 0.418 0.581999987
 M931 10 2 0.660 0.339999974
 M932 10 2 0.936 0.064000010
 M933 10 2 0.761 0.239000022
 M934 10 2 0.484 0.516000003
 M935 10 2 0.564 0.435999990
 M936 10 2 0.074 0.925999999
 M937 10 2 0.536 0.463999987
 M938 10 2 0.784 0.216000021
 M939 10 2 0.188 0.812000006
 M940 10 2 0.383 0.617000014
 M941 10 2 0.137 0.863000005
 M942 10 2 0.244 0.755999997
 M943 10 2 0.317 0.682999998
 M944 10 2 0.709 0.291000009
 M945 10 2 0.694 0.305999994
 M946 10 2 0.262 0.738000005
 M947 10 2 0.351 0.648999989
 M948 10 2 0.946 0.054000020
 M949 10 2 0.851 0.148999989
 M950 10 2 1.000 0.000000000
 M951 10 2 0.689 0.310999990
 M952 10 2 0.169 0.831000000
 M953 10 2 0.974 0.026000023
 M954 10 2 0.871 0.129000008
 M955 10 2 0.400 0.599999994
 M956 10 2 0.379 0.620999992
 M957 10 2 0.071 0.928999998
 M958 10 2 0.744 0.255999982
 M959 10 2 0.803 0.197000027
 M960 10 2 0.766 0.234000027
 M961 10 2 0.784 0.216000021
 M962 10 2 0.552 0.448000014
 M963 10 2 0.794 0.205999970
 M964 10 2 0.735 0.264999986
 M965 10 2 0.137 0.863000005
 M966 10 2 0.184 0.816000000
 M967 10 2 0.640 0.360000014
 M968 10 2 0.504 0.495999992
 M969 10 2 0.346 0.654000014
 M970 10 2 0.558 0.441999972
 M971 10 2 0.155 0.844999999
 M972 10 2 0.761 0.239000022
 M973 10 2 0.451 0.548999995
 M974 10 2 0.539 0.461000025
 M975 10 2 0.377 0.622999996
 M976 10 2 0.332 0.668000013
 M977 10 2 0.538 0.462000012
 M978 10 2 0.406 0.594000012
 M979 10 2 0.598 0.402000010
 M980 10 2 0.938 0.061999977
 M981 10 2 0.656 0.343999982
 M982 10 2 0.721 0.278999984
 M983 10 2 0.282 0.717999995
 M984 10 2 0.205 0.795000002
 M985 10 2 0.645 0.355000019
 M986 10 2 0.529 0.471000016
 M987 10 2 0.673 0.327000022
 M988 10 2 0.899 0.101000011
 M989 10 2 0.848 0.152000010
 M990 10 2 0.040 0.960000001
 M991 10 2 0.489 0.511000007
 M992 10 2 0.492 0.507999986
 M993 10 2 0.583 0.416999996
 M994 10 2 0.546 0.453999996
 M995 10 2 0.250 0.750000000
 M996 10 2 0.880 0.120000005
 M997 10 2 0.431 0.569000006
 M998 10 2 0.333 0.666999996
 M999 10 2 0.460 0.539999992
M1000 10 2 0.529 0.471000016
M1001 10 2 0.866 0.134000003
M1002 10 2 0.866 0.134000003
M1003 10 2 0.209 0.790999994
M1004 10 2 0.478 0.522000015
M1005 10 2 0.377 0.622999996
M1006 10 2 0.350 0.650000006
M1007 10 2 0.596 0.403999984
M1008 10 2 0.591 0.408999979
M1009 10 2 0.670 0.329999983
M1010 10 2 0.191 0.809000000
M1011 10 2 0.944 0.055999994
M1012 10 2 0.319 0.680999994
M1013 10 2 0.649 0.351000011
M1014 10 2 0.650 0.350000024
M1015 10 2 0.585 0.415000021
M1016 10 2 0.647 0.352999985
M1017 10 2 0.408 0.592000008
M1018 10 2 0.619 0.380999982
M1019 10 2 0.017 0.982999999
M1020 10 2 0.629 0.370999992
M1021 10 2 0.252 0.747999996
M1022 10 2 0.558 0.441999972
M1023 10 2 0.080 0.920000002
M1024 10 2 0.829 0.171000004
M1025 10 2 0.481 0.518999994
M1026 10 2 0.662 0.338000000
M1027 10 2 0.050 0.949999999
M1028 10 2 0.158 0.841999993
M1029 10 2 0.531 0.468999982
M1030 10 2 0.122 0.877999999
M1031 10 2 0.293 0.706999987
M1032 10 2 0.440 0.560000002
M1033 10 2 0.237 0.762999997
M1034 10 2 0.340 0.659999996
M1035 10 2 0.365 0.634999990
M1036 10 2 0.345 0.655000001
M1037 10 2 0.710 0.290000021
M1038 10 2 0.125 0.875000000
M1039 10 2 0.113 0.887000002
M1040 10 2 0.671 0.328999996
M1041 10 2 0.870 0.129999995
M1042 10 2 0.264 0.736000001
M1043 10 2 0.854 0.146000028
M1044 10 2 0.667 0.333000004
M1045 10 2 0.384 0.615999997
M1046 10 2 0.701 0.299000025
M1047 10 2 0.503 0.496999979
M1048 10 2 0.536 0.463999987
M1049 10 2 0.493 0.506999999
M1050 10 2 0.281 0.719000012
M1051 10 2 0.322 0.678000003
M1052 10 2 0.161 0.839000002
M1053 10 2 0.930 0.069999993
M1054 10 2 0.323 0.676999986
M1055 10 2 0.391 0.608999997
M1056 10 2 0.255 0.745000005
M1057 10 2 0.711 0.288999975
M1058 10 2 0.167 0.833000004
M1059 10 2 0.418 0.581999987
M1060 10 2 0.499 0.500999987
M1061 10 2 0.594 0.406000018
M1062 10 2 0.461 0.539000005
M1063 10 2 0.502 0.498000026
M1064 10 2 0.893 0.106999993
M1065 10 2 0.106 0.894000001
M1066 10 2 0.556 0.444000006
M1067 10 2 0.218 0.782000005
M1068 10 2 0.978 0.022000015
M1069 10 2 0.544 0.455999970
M1070 10 2 0.505 0.495000005
M1071 10 2 0.398 0.601999998
M1072 10 2 0.741 0.259000003
M1073 10 2 0.681 0.319000006
M1074 10 2 0.593 0.407000005
M1075 10 2 0.788 0.212000012
M1076 10 2 0.445 0.555000007
M1077 10 2 0.595 0.404999971
M1078 10 2 0.487 0.513000011
M1079 10 2 0.865 0.134999990
M1080 10 2 0.231 0.768999994
M1081 10 2 0.921 0.078999996
M1082 10 2 0.903 0.097000003
M1083 10 2 0.444 0.555999994
M1084 10 2 0.404 0.595999986
M1085 10 2 0.253 0.747000009
M1086 10 2 0.226 0.774000004
M1087 10 2 0.436 0.564000010
M1088 10 2 0.737 0.263000011
M1089 10 2 0.329 0.671000004
M1090 10 2 0.367 0.632999986
M1091 10 2 0.174 0.826000005
M1092 10 2 0.809 0.190999985
M1093 10 2 0.525 0.475000024
M1094 10 2 0.206 0.794000000
M1095 10 2 0.450 0.550000012
M1096 10 2 0.431 0.569000006
M1097 10 2 0.663 0.337000012
M1098 10 2 0.977 0.023000002
M1099 10 2 0.285 0.715000004
M1100 10 2 0.838 0.162000000
M1101 10 2 0.518 0.481999993
M1102 10 2 0.599 0.401000023
M1103 10 2 0.657 0.342999995
M1104 10 2 0.559 0.440999985
M1105 10 2 0.301 0.699000001
M1106 10 2 0.580 0.420000017
M1107 10 2 0.473 0.527000010
M1108 10 2 0.899 0.101000011
M1109 10 2 0.674 0.325999975
M1110 10 2 0.732 0.268000007
M1111 10 2 0.248 0.752000004
M1112 10 2 0.451 0.548999995
M1113 10 2 0.834 0.166000009
M1114 10 2 0.434 0.566000015
M1115 10 2 0.454 0.546000004
M1116 10 2 0.285 0.715000004
M1117 10 2 0.609 0.390999973
M1118 10 2 0.731 0.268999994
M1119 10 2 0.442 0.557999998
M1120 10 2 0.141 0.858999997
M1121 10 2 0.715 0.285000026
M1122 10 2 0.620 0.379999995
M1123 10 2 0.910 0.089999974
M1124 10 2 0.208 0.791999996
M1125 10 2 0.592 0.407999992
M1126 10 2 0.645 0.355000019
M1127 10 2 0.537 0.463000000
M1128 10 2 0.346 0.654000014
M1129 10 2 0.719 0.281000018
M1130 10 2 0.193 0.806999996
M1131 10 2 0.471 0.529000014
M1132 10 2 0.552 0.448000014
M1133 10 2 0.313 0.687000006
M1134 10 2 0.928 0.072000027
M1135 10 2 0.518 0.481999993
M1136 10 2 0.599 0.401000023
M1137 10 2 0.680 0.319999993
M1138 10 2 0.834 0.166000009
M1139 10 2 0.264 0.736000001
M1140 10 2 0.711 0.288999975
M1141 10 2 0.635 0.365000010
M1142 10 2 0.174 0.826000005
M1143 10 2 0.242 0.758000001
M1144 10 2 0.616 0.384000003
M1145 10 2 0.548 0.452000022
M1146 10 2 0.526 0.473999977
M1147 10 2 0.140 0.859999999
M1148 10 2 0.294 0.706000000
M1149 10 2 0.046 0.954000000
M1150 10 2 0.855 0.144999981
M1151 10 2 0.441 0.558999985
M1152 10 2 0.846 0.153999984
M1153 10 2 0.764 0.236000001
M1154 10 2 0.326 0.673999995
M1155 10 2 0.468 0.532000005
M1156 10 2 0.784 0.216000021
M1157 10 2 0.601 0.398999989
M1158 10 2 0.324 0.675999999
M1159 10 2 0.876 0.124000013
M1160 10 2 0.827 0.172999978
M1161 10 2 0.788 0.212000012
M1162 10 2 0.119 0.880999997
M1163 10 2 0.106 0.894000001
M1164 10 2 0.191 0.809000000
M1165 10 2 0.252 0.747999996
M1166 10 2 0.905 0.095000029
M1167 10 2 0.125 0.875000000
M1168 10 2 0.219 0.781000003
M1169 10 2 0.253 0.747000009
M1170 10 2 0.631 0.369000018
M1171 10 2 0.460 0.539999992
M1172 10 2 0.040 0.960000001
M1173 10 2 0.156 0.843999997
M1174 10 2 0.578 0.421999991
M1175 10 2 0.341 0.659000009
M1176 10 2 0.242 0.758000001
M1177 10 2 0.728 0.272000015
M1178 10 2 0.014 0.986000000
M1179 10 2 0.288 0.712000012
M1180 10 2 0.534 0.466000021
M1181 10 2 0.240 0.760000005
M1182 10 2 0.418 0.581999987
M1183 10 2 0.316 0.683999985
M1184 10 2 0.928 0.072000027
M1185 10 2 0.369 0.631000012
M1186 10 2 0.363 0.636999995
M1187 10 2 0.105 0.895000003
M1188 10 2 0.124 0.876000002
M1189 10 2 0.572 0.427999973
M1190 10 2 0.916 0.083999991
M1191 10 2 0.452 0.548000008
M1192 10 2 0.431 0.569000006
M1193 10 2 0.513 0.486999989
M1194 10 2 0.625 0.375000000
M1195 10 2 0.178 0.821999997
M1196 10 2 0.204 0.796000004
M1197 10 2 0.678 0.322000027
M1198 10 2 0.466 0.534000009
M1199 10 2 0.925 0.074999988
M1200 10 2 0.493 0.506999999
M1201 10 2 0.378 0.622000009
M1202 10 2 0.636 0.364000022
M1203 10 2 0.585 0.415000021
M1204 10 2 0.555 0.444999993
M1205 10 2 0.378 0.622000009
M1206 10 2 0.604 0.396000028
M1207 10 2 0.304 0.696000010
M1208 10 2 0.388 0.611999989
M1209 10 2 0.700 0.300000012
M1210 10 2 0.707 0.292999983
M1211 10 2 0.472 0.527999997
M1212 10 2 0.400 0.599999994
M1213 10 2 0.631 0.369000018
M1214 10 2 0.666 0.333999991
M1215 10 2 0.322 0.678000003
M1216 10 2 0.858 0.142000020
M1217 10 2 0.623 0.376999974
M1218 10 2 0.260 0.740000010
M1219 10 2 0.342 0.657999992
M1220 10 2 0.598 0.402000010
M1221 10 2 0.407 0.592999995
M1222 10 2 0.348 0.652000010
M1223 10 2 0.688 0.311999977
M1224 10 2 0.098 0.902000003
M1225 10 2 0.524 0.476000011
M1226 10 2 1.000 0.000000000
M1227 10 2 0.480 0.520000011
M1228 10 2 0.666 0.333999991
M1229 10 2 0.106 0.894000001
M1230 10 2 0.359 0.641000003
M1231 10 2 0.469 0.530999988
M1232 10 2 0.106 0.894000001
M1233 10 2 0.598 0.402000010
M1234 10 2 0.199 0.800999999
M1235 10 2 0.287 0.713000000
M1236 10 2 0.314 0.685999990
M1237 10 2 0.898 0.101999998
M1238 10 2 0.898 0.101999998
M1239 10 2 0.376 0.624000013
M1240 10 2 0.774 0.226000011
M1241 10 2 0.222 0.777999997
M1242 10 2 0.728 0.272000015
M1243 10 2 0.781 0.218999982
M1244 10 2 0.771 0.228999972
M1245 10 2 0.048 0.952000000
M1246 10 2 0.408 0.592000008
M1247 10 2 0.465 0.534999996
M1248 10 2 0.568 0.431999981
M1249 10 2 0.769 0.231000006
M1250 10 2 0.650 0.350000024
M1251 10 2 0.645 0.355000019
M1252 10 2 0.839 0.161000013
M1253 10 2 0.425 0.574999988
M1254 10 2 0.802 0.198000014
M1255 10 2 0.603 0.397000015
M1256 10 2 0.811 0.189000010
M1257 10 2 0.146 0.854000002
M1258 10 2 0.799 0.200999975
M1259 10 2 0.576 0.424000025
M1260 10 2 0.889 0.111000001
M1261 10 2 0.459 0.541000009
M1262 10 2 0.650 0.350000024
M1263 10 2 0.601 0.398999989
M1264 10 2 0.536 0.463999987
M1265 10 2 0.649 0.351000011
M1266 10 2 0.322 0.678000003
M1267 10 2 0.508 0.491999984
M1268 10 2 0.689 0.310999990
M1269 10 2 0.264 0.736000001
M1270 10 2 0.150 0.849999994
M1271 10 2 0.815 0.185000002
M1272 10 2 0.149 0.850999996
M1273 10 2 0.937 0.063000023
M1274 10 2 0.706 0.294000030
M1275 10 2 0.654 0.346000016
M1276 10 2 0.058 0.942000002
M1277 10 2 0.447 0.553000003
M1278 10 2 0.895 0.105000019
M1279 10 2 0.407 0.592999995
M1280 10 2 0.239 0.761000007
M1281 10 2 0.640 0.360000014
M1282 10 2 0.936 0.064000010
M1283 10 2 0.984 0.015999973
M1284 10 2 0.697 0.302999973
M1285 10 2 0.991 0.009000003
M1286 10 2 0.340 0.659999996
M1287 10 2 0.877 0.123000026
M1288 10 2 0.699 0.300999999
M1289 10 2 0.408 0.592000008
M1290 10 2 0.182 0.818000004
M1291 10 2 0.304 0.696000010
M1292 10 2 0.911 0.088999987
M1293 10 2 0.334 0.666000009
M1294 10 2 0.529 0.471000016
M1295 10 2 0.315 0.685000002
M1296 10 2 0.505 0.495000005
M1297 10 2 0.984 0.015999973
M1298 10 2 0.613 0.387000024
M1299 10 2 0.855 0.144999981
M1300 10 2 0.706 0.294000030
M1301 10 2 0.861 0.138999999
M1302 10 2 0.382 0.618000001
M1303 10 2 0.141 0.858999997
M1304 10 2 0.494 0.506000012
M1305 10 2 0.197 0.803000003
M1306 10 2 0.521 0.478999972
M1307 10 2 0.082 0.917999998
M1308 10 2 0.831 0.169000030
M1309 10 2 0.811 0.189000010
M1310 10 2 0.482 0.518000007
M1311 10 2 0.545 0.454999983
M1312 10 2 0.844 0.156000018
M1313 10 2 0.765 0.235000014
M1314 10 2 0.295 0.705000013
M1315 10 2 0.886 0.114000022
M1316 10 2 0.861 0.138999999
M1317 10 2 0.045 0.954999998
M1318 10 2 0.954 0.046000004
M1319 10 2 0.331 0.669000000
M1320 10 2 0.856 0.143999994
M1321 10 2 0.354 0.645999998
M1322 10 2 0.404 0.595999986
M1323 10 2 0.185 0.814999998
M1324 10 2 0.386 0.613999993
M1325 10 2 0.992 0.008000016
M1326 10 2 0.417 0.583000004
M1327 10 2 0.407 0.592999995
M1328 10 2 0.827 0.172999978
M1329 10 2 0.803 0.197000027
M1330 10 2 0.425 0.574999988
M1331 10 2 0.481 0.518999994
M1332 10 2 0.262 0.738000005
M1333 10 2 0.757 0.242999971
M1334 10 2 0.393 0.606999993
M1335 10 2 0.766 0.234000027
M1336 10 2 0.027 0.972999999
M1337 10 2 0.050 0.949999999
M1338 10 2 0.092 0.908000000
M1339 10 2 0.328 0.671999991
M1340 10 2 0.655 0.345000029
M1341 10 2 0.304 0.696000010
M1342 10 2 0.514 0.486000001
M1343 10 2 0.380 0.620000005
M1344 10 2 0.035 0.965000000
M1345 10 2 0.175 0.825000003
M1346 10 2 0.479 0.520999998
M1347 10 3 0.035 0.965000000
M1348 10 3 0.201 0.798999995
M1349 10 3 0.146 0.854000002
M1350 10 3 0.858 0.142000020
M1351 10 3 0.798 0.202000022
M1352 10 3 0.755 0.245000005
M1353 10 3 0.907 0.092999995
M1354 10 3 0.199 0.800999999
M1355 10 3 0.118 0.881999999
M1356 10 3 0.548 0.452000022
M1357 10 3 0.750 0.250000000
M1358 10 3 0.500 0.500000000
M1359 10 3 0.252 0.747999996
M1360 10 3 0.051 0.949000001
M1361 10 3 0.432 0.567999989
M1362 10 3 0.780 0.220000029
M1363 10 3 0.588 0.412000000
M1364 10 3 0.570 0.430000007
M1365 10 3 0.420 0.580000013
M1366 10 3 0.081 0.919000000
M1367 10 3 0.131 0.869000003
M1368 10 3 0.465 0.534999996
M1369 10 3 0.030 0.970000001
M1370 10 3 0.729 0.271000028
M1371 10 3 0.571 0.429000020
M1372 10 3 0.219 0.781000003
M1373 10 3 0.683 0.316999972
M1374 10 3 0.155 0.844999999
M1375 10 3 0.466 0.534000009
M1376 10 3 0.709 0.291000009
M1377 10 3 0.577 0.422999978
M1378 10 3 0.404 0.595999986
M1379 10 3 0.855 0.144999981
M1380 10 3 0.524 0.476000011
M1381 10 3 0.944 0.055999994
M1382 10 3 0.416 0.583999991
M1383 10 3 0.833 0.166999996
M1384 10 3 0.916 0.083999991
M1385 10 3 0.254 0.745999992
M1386 10 3 0.372 0.627999991
M1387 10 3 0.361 0.638999999
M1388 10 3 0.953 0.046999991
M1389 10 3 0.841 0.158999979
M1390 10 3 0.503 0.496999979
M1391 10 3 0.059 0.941000000
M1392 10 3 0.871 0.129000008
M1393 10 3 0.381 0.618999988
M1394 10 3 0.435 0.564999998
M1395 10 3 0.535 0.464999974
M1396 10 3 0.803 0.197000027
M1397 10 3 0.746 0.254000008
M1398 10 3 0.847 0.152999997
M1399 10 3 0.277 0.722999990
M1400 10 3 0.776 0.223999977
M1401 10 3 0.751 0.249000013
M1402 10 3 0.901 0.098999977
M1403 10 3 0.104 0.895999998
M1404 10 3 0.192 0.807999998
M1405 10 3 0.094 0.906000003
M1406 10 3 0.566 0.434000015
M1407 10 3 0.676 0.324000001
M1408 10 3 0.101 0.898999996
M1409 10 3 0.821 0.179000020
M1410 10 3 0.043 0.956999999
M1411 10 3 0.456 0.544000000
M1412 10 3 0.673 0.327000022
M1413 10 3 0.604 0.396000028
M1414 10 3 0.041 0.958999999
M1415 10 3 0.433 0.567000002
M1416 10 3 0.689 0.310999990
M1417 10 3 0.187 0.812999994
M1418 10 3 0.467 0.532999992
M1419 10 3 0.820 0.180000007
M1420 10 3 0.665 0.334999979
M1421 10 3 0.275 0.724999994
M1422 10 3 0.444 0.555999994
M1423 10 3 0.874 0.125999987
M1424 10 3 0.269 0.731000006
M1425 10 3 0.221 0.778999999
M1426 10 3 0.485 0.514999986
M1427 10 3 0.316 0.683999985
M1428 10 3 0.357 0.643000007
M1429 10 3 0.494 0.506000012
M1430 10 3 0.868 0.132000029
M1431 10 3 0.676 0.324000001
M1432 10 3 0.483 0.516999990
M1433 10 3 0.193 0.806999996
M1434 10 3 0.484 0.516000003
M1435 10 3 0.613 0.387000024
M1436 10 3 0.403 0.597000003
M1437 10 3 0.505 0.495000005
M1438 10 3 0.125 0.875000000
M1439 10 3 0.778 0.222000003
M1440 10 3 0.575 0.425000012
M1441 10 3 0.256 0.743999988
M1442 10 3 0.259 0.740999997
M1443 10 3 0.878 0.121999979
M1444 10 3 0.869 0.130999982
M1445 10 3 0.237 0.762999997
M1446 10 3 0.731 0.268999994
M1447 10 3 0.260 0.740000010
M1448 10 3 0.874 0.125999987
M1449 10 3 0.933 0.066999972
M1450 10 3 0.025 0.975000000
M1451 10 3 0.740 0.259999990
M1452 10 3 0.270 0.729999989
M1453 10 3 0.118 0.881999999
M1454 10 3 0.722 0.277999997
M1455 10 3 0.782 0.217999995
M1456 10 3 0.932 0.068000019
M1457 10 3 0.389 0.611000001
M1458 10 3 0.825 0.175000012
M1459 10 3 0.006 0.994000000
M1460 10 3 0.707 0.292999983
M1461 10 3 0.640 0.360000014
M1462 10 3 0.971 0.028999984
M1463 10 3 0.041 0.958999999
M1464 10 3 0.917 0.083000004
M1465 10 3 0.941 0.059000015
M1466 10 3 0.324 0.675999999
M1467 10 3 0.665 0.334999979
M1468 10 3 0.229 0.770999998
M1469 10 3 0.994 0.005999982
M1470 10 3 0.808 0.191999972
M1471 10 3 0.785 0.214999974
M1472 10 3 0.869 0.130999982
M1473 10 3 0.171 0.828999996
M1474 10 3 0.338 0.662000000
M1475 10 3 0.165 0.834999993
M1476 10 3 0.802 0.198000014
M1477 10 3 0.541 0.458999991
M1478 10 3 0.613 0.387000024
M1479 10 3 0.740 0.259999990
M1480 10 3 0.397 0.602999985
M1481 10 3 0.899 0.101000011
M1482 10 3 0.459 0.541000009
M1483 10 3 0.210 0.790000007
M1484 10 3 0.800 0.199999988
M1485 10 3 0.574 0.425999999
M1486 10 3 0.658 0.342000008
M1487 10 3 0.154 0.846000001
M1488 10 3 0.681 0.319000006
M1489 10 3 0.607 0.393000007
M1490 10 3 0.114 0.886000000
M1491 10 3 0.522 0.477999985
M1492 10 3 0.235 0.765000001
M1493 10 3 0.699 0.300999999
M1494 10 3 0.092 0.908000000
M1495 10 3 0.783 0.217000008
M1496 10 3 0.625 0.375000000
M1497 10 3 0.679 0.320999980
M1498 10 3 0.626 0.374000013
M1499 10 3 0.450 0.550000012
M1500 10 3 0.920 0.079999983
M1501 10 3 0.306 0.694000006
M1502 10 3 0.677 0.323000014
M1503 10 3 0.247 0.753000006
M1504 10 3 0.913 0.087000012
M1505 10 3 0.337 0.662999988
M1506 10 3 0.610 0.389999986
M1507 10 3 0.271 0.729000002
M1508 10 3 0.676 0.324000001
M1509 10 3 0.131 0.869000003
M1510 10 3 0.296 0.703999996
M1511 10 3 0.579 0.421000004
M1512 10 3 0.355 0.645000011
M1513 10 3 0.740 0.259999990
M1514 10 3 0.837 0.162999988
M1515 10 3 0.318 0.682000011
M1516 10 3 0.509 0.490999997
M1517 10 3 0.536 0.463999987
M1518 10 3 0.185 0.814999998
M1519 10 3 0.381 0.618999988
M1520 10 3 0.262 0.738000005
M1521 10 3 0.835 0.165000021
M1522 10 3 0.767 0.232999980
M1523 10 3 0.944 0.055999994
M1524 10 3 0.522 0.477999985
M1525 10 3 0.405 0.594999999
M1526 10 3 0.753 0.246999979
M1527 10 3 0.496 0.504000008
M1528 10 3 0.060 0.940000001
M1529 10 3 0.164 0.835999995
M1530 10 3 0.847 0.152999997
M1531 10 3 0.922 0.078000009
M1532 10 3 0.348 0.652000010
M1533 10 3 0.124 0.876000002
M1534 10 3 0.863 0.137000024
M1535 10 3 0.182 0.818000004
M1536 10 3 0.040 0.960000001
M1537 10 3 0.085 0.914999999
M1538 10 3 0.063 0.936999999
M1539 10 3 0.665 0.334999979
M1540 10 3 0.220 0.780000001
M1541 10 3 0.349 0.650999993
M1542 10 3 0.276 0.724000007
M1543 10 3 0.940 0.060000002
M1544 10 3 0.528 0.472000003
M1545 10 3 0.568 0.431999981
M1546 10 3 0.740 0.259999990
M1547 10 3 0.483 0.516999990
M1548 10 3 0.480 0.520000011
M1549 10 3 0.049 0.951000001
M1550 10 3 0.516 0.484000027
